time,{tank1}.tank1.WaterTank1.inFlow,{tank1}.tank1.Tank1WaterLevel,{tank1}.tank1.Tank2WaterLevel,{tank1}.tank1.Tank2OutFlow,{tank1}.tank1.WaterTank2.I1.state,{tank2}.tank2.puddle,{tank2}.tank2.Tank3OutFlow,{tank2}.tank2.level,{controller}.controller.wt3_valve
529.2,1,3.094753774,2.997985126,0.499207219,49.92072193,36.12453357,0,2.010735884,FALSE
529.25,0,3.092248026,3.003836802,0.500238259,50.02382594,36.12453357,0,2.030703964,FALSE
529.3,0,3.062307333,3.003731527,0.500933911,50.09339112,36.12453357,0,2.060714823,TRUE
529.35,0,3.047621464,2.998392215,0.500223616,50.02236159,36.1318491,2.770569276,1.976960747,TRUE
529.4,1,3.078470181,2.994243171,0.498909974,49.89099744,36.14317054,2.587474514,1.84631209,TRUE
529.45,1,3.094761174,2.997992416,0.49920868,49.92086802,36.15029997,2.473622444,1.76507208,TRUE
529.5,0,3.080756565,3.005333243,0.500732831,50.07328305,36.16041207,2.314389531,1.651450226,TRUE
529.55,0,3.062314661,3.003738745,0.500935358,50.09353577,36.16679027,2.215511498,1.580895055,TRUE
529.6,1,3.057137881,2.995558259,0.499640512,49.96405117,36.17585252,2.077234266,1.482226286,TRUE
529.65,1,3.078477436,2.994250318,0.498911407,49.89114066,36.18157867,1.99123763,1.420862733,TRUE
529.7,1,3.101770519,3.001008832,0.499656355,49.96563548,36.18972876,1.87088831,1.334986562,TRUE
529.75,0,3.080763748,3.005340319,0.500734249,50.07342485,36.19488798,1.796132456,1.281643954,TRUE
529.8,0,3.054636826,3.001414558,0.500672478,50.06724782,36.20224559,1.691657137,1.207094797,TRUE
529.85,1,3.057144993,2.995565265,0.499641916,49.96419157,36.20691277,1.626731009,1.160766265,TRUE
529.9,1,3.087089296,2.995674097,0.498946977,49.89469767,36.21358231,1.535838462,1.095909198,TRUE
529.95,1,3.101777561,3.001015769,0.499657745,49.96577449,36.21782174,1.479315503,1.055576812,TRUE
530,0,3.070932419,3.005168334,0.500972092,50.09720922,36.22389288,1.400305454,0.999198591,TRUE
530.05,0,3.054643798,3.001421426,0.500673855,50.06738546,36.22776065,1.351272587,0.964210816,TRUE
530.1,1,3.068651946,2.994084087,0.499150403,49.91504031,36.23331247,1.282675165,0.915262605,FALSE
530.15,1,3.087096199,2.995680897,0.498948339,49.89483394,36.23361296,0,0.930958116,FALSE
530.2,0,3.092276484,3.003864836,0.500243877,50.02438773,36.23361296,0,0.960895689,FALSE
530.25,0,3.070939254,3.005175067,0.500973441,50.09734414,36.23361296,0,0.980901126,FALSE
530.3,0,3.047649641,2.998419971,0.500229178,50.02291783,36.23361296,0,1.010957101,FALSE
530.35,1,3.068658713,2.994090753,0.499151739,49.91517389,36.23361296,0,1.030968749,FALSE
530.4,1,3.094789072,2.998019898,0.499214188,49.92141875,36.23361296,0,1.060921444,FALSE
530.45,0,3.092283184,3.003871436,0.5002452,50.02452,36.23361296,0,1.080889804,FALSE
530.5,0,3.062342282,3.003765955,0.500940811,50.09408105,36.23361296,0,1.110901079,FALSE
530.55,0,3.047656275,2.998426506,0.500230488,50.02304878,36.23361296,0,1.130936393,FALSE
530.6,1,3.078504784,2.994277259,0.498916805,49.89168054,36.23361296,0,1.16095259,FALSE
530.65,1,3.09479564,2.998026368,0.499215484,49.92154841,36.23361296,0,1.180913641,FALSE
530.7,0,3.080790826,3.005366993,0.500739594,50.0739594,36.23361296,0,1.210865574,FALSE
530.75,0,3.062348785,3.003772361,0.500942094,50.09420943,36.23361296,0,1.230890078,FALSE
530.8,1,3.057171803,2.995591675,0.499647208,49.96472083,36.23361296,0,1.260945928,FALSE
530.85,1,3.078511223,2.994283601,0.498918076,49.89180765,36.23361296,0,1.280936133,FALSE
530.9,1,3.101804105,3.001041918,0.499662985,49.9662985,36.23361296,0,1.310873648,FALSE
530.95,0,3.080797201,3.005373273,0.500740852,50.07408525,36.23361296,0,1.330857685,FALSE
531,0,3.05467008,3.001447316,0.500679043,50.06790429,36.23361296,0,1.360898543,FALSE
531.05,1,3.057178115,2.995597893,0.499648454,49.96484543,36.23361296,0,1.380925911,FALSE
531.1,1,3.087122221,2.995706531,0.498953476,49.89534764,36.23361296,0,1.410908253,FALSE
531.15,1,3.101810355,3.001048074,0.499664219,49.96642188,36.23361296,0,1.430868709,FALSE
531.2,0,3.070965018,3.005200447,0.500978528,50.09785276,36.23361296,0,1.460846193,FALSE
531.25,0,3.054676267,3.001453411,0.500680264,50.06802644,36.23361296,0,1.480880953,FALSE
531.3,1,3.068684223,2.994115882,0.499156775,49.91567748,36.23361296,0,1.510922763,FALSE
531.35,1,3.087128347,2.995712566,0.498954686,49.89546858,36.23361296,0,1.530894112,FALSE
531.4,0,3.092308441,3.003896316,0.500250186,50.02501859,36.23361296,0,1.560832067,FALSE
531.45,0,3.070971084,3.005206423,0.500979725,50.0979725,36.23361296,0,1.580837756,FALSE
531.5,0,3.047681281,2.99845114,0.500235424,50.02354245,36.23361296,0,1.610894108,FALSE
531.55,1,3.068690228,2.994121798,0.49915796,49.91579604,36.23361296,0,1.630906006,FALSE
531.6,1,3.094820399,2.998050759,0.499220372,49.92203719,36.23361296,0,1.660859075,FALSE
531.65,0,3.092314387,3.003902174,0.50025136,50.02513598,36.23361296,0,1.680827682,FALSE
531.7,0,3.0623733,3.00379651,0.500946934,50.09469337,36.23361296,0,1.710839327,FALSE
531.75,0,3.047687169,2.99845694,0.500236587,50.02365867,36.23361296,0,1.730874885,FALSE
531.8,1,3.078535495,2.994307511,0.498922868,49.8922868,36.23361296,0,1.760891448,FALSE
531.85,1,3.094826229,2.998056501,0.499221523,49.92215227,36.23361296,0,1.780852742,FALSE
531.9,0,3.080821233,3.005396946,0.500745597,50.07455966,36.23361296,0,1.810805038,FALSE
531.95,0,3.062379071,3.003802196,0.500948073,50.09480731,36.23361296,0,1.830829782,FALSE
532,1,3.057201908,2.995621332,0.499653151,49.96531515,36.23361296,0,1.860885991,FALSE
532.05,1,3.078541209,2.994313141,0.498923996,49.89239961,36.23361296,0,1.880876434,FALSE
532.1,1,3.101833913,3.001071281,0.499668869,49.96688695,36.23361296,0,1.910814304,FALSE
532.15,0,3.080826891,3.00540252,0.500746714,50.07467135,36.23361296,0,1.930798576,FALSE
532.2,0,3.054699592,3.001476389,0.500684869,50.06848691,36.23361296,0,1.960839786,FALSE
532.25,1,3.05720751,2.99562685,0.499654257,49.96542574,36.23361296,0,1.980867387,FALSE
532.3,1,3.087151442,2.995735316,0.498959245,49.89592449,36.23361296,0,2.010850078,FALSE
532.35,1,3.101839459,3.001076745,0.499669964,49.96699644,36.23361296,0,2.030810764,FALSE
532.4,0,3.07099395,3.005228948,0.500984239,50.0984239,36.23361296,0,2.060788593,TRUE
532.45,0,3.054705084,3.001481798,0.500685953,50.06859532,36.24090672,2.770667491,1.977030829,TRUE
532.5,1,3.068712868,2.9941441,0.49916243,49.91624297,36.25219457,2.587600325,1.846401863,TRUE
532.55,1,3.087156879,2.995740672,0.498960318,49.89603183,36.25930293,2.473756086,1.765167442,TRUE
532.6,0,3.092336803,3.003924256,0.500255785,50.02557849,36.26938515,2.314494516,1.651525139,TRUE
532.65,0,3.070999333,3.005234251,0.500985302,50.09853018,36.27574444,2.215585764,1.580948048,TRUE
532.7,0,3.047709363,2.998478803,0.500240968,50.0240968,36.28477977,2.077304307,1.482276264,TRUE
532.75,1,3.068718198,2.994149351,0.499163482,49.91634819,36.29048897,1.991334155,1.420931609,TRUE
532.8,1,3.094848203,2.998078148,0.499225861,49.92258606,36.29861504,1.870998876,1.335065457,TRUE
532.85,0,3.09234208,3.003929454,0.500256827,50.02568267,36.30375907,1.796216541,1.281703954,TRUE
532.9,0,3.062400828,3.003823628,0.500952368,50.09523681,36.31109488,1.69169614,1.207122628,TRUE
532.95,0,3.047714588,2.99848395,0.500242,50.02419996,36.31574819,1.626779798,1.160801079,TRUE
533,1,3.07856275,2.994334361,0.498928249,49.89282487,36.32239804,1.535930337,1.095974756,TRUE
533.05,1,3.094853376,2.998083244,0.499226882,49.92268819,36.32662502,1.479404082,1.055640018,TRUE
533.1,0,3.080848219,3.00542353,0.500750924,50.0750924,36.33267828,1.400353911,0.999233168,TRUE
533.15,0,3.06240595,3.003828674,0.500953379,50.09533793,36.33653458,1.351305419,0.964234244,TRUE
533.2,1,3.057228628,2.995647653,0.499658426,49.96584261,36.34206995,1.282725742,0.915298695,FALSE
533.25,1,3.078567822,2.994339357,0.49892925,49.89292498,36.34236955,0,0.931013596,FALSE
533.3,1,3.101860368,3.001097341,0.499674092,49.96740919,36.34236955,0,0.960951781,FALSE
533.35,0,3.08085324,3.005428476,0.500751915,50.07519153,36.34236955,0,0.980936262,FALSE
533.4,0,3.054725785,3.001502191,0.50069004,50.06900398,36.34236955,0,1.010977784,FALSE
533.45,1,3.057233599,2.99565255,0.499659408,49.96594076,36.34236955,0,1.031005592,FALSE
533.5,1,3.087177376,2.995760863,0.498964365,49.89643645,36.34236955,0,1.060988592,FALSE
533.55,1,3.10186529,3.001102191,0.499675064,49.96750637,36.34236955,0,1.080949484,FALSE
533.6,0,3.071019627,3.005254242,0.500989308,50.0989308,36.34236955,0,1.110927618,FALSE
533.65,0,3.054730659,3.001506992,0.500691002,50.0691002,36.34236955,0,1.13096281,FALSE
533.7,1,3.068738291,2.994169144,0.499167448,49.91674485,36.34236955,0,1.161005264,FALSE
533.75,1,3.087182201,2.995765617,0.498965317,49.89653172,36.34236955,0,1.180977041,FALSE
533.8,0,3.092361974,3.003949052,0.500260754,50.0260754,36.34236955,0,1.210915634,FALSE
533.85,0,3.071024405,3.005258949,0.500990251,50.09902512,36.34236955,0,1.230921746,FALSE
533.9,0,3.047734285,2.998503354,0.500245888,50.0245888,36.34236955,0,1.260978729,FALSE
533.95,1,3.068743022,2.994173804,0.499168382,49.91683824,36.34236955,0,1.280991046,FALSE
534,1,3.094872879,2.998102455,0.499230732,49.92307319,36.34236955,0,1.31094474,FALSE
534.05,0,3.092366658,3.003953666,0.500261679,50.02616787,36.34236955,0,1.330913762,FALSE
534.1,0,3.06242526,3.003847695,0.500957191,50.09571912,36.34236955,0,1.360926026,FALSE
534.15,0,3.047738923,2.998507922,0.500246803,50.02468035,36.34236955,0,1.380961995,FALSE
534.2,1,3.07858694,2.99435819,0.498933024,49.8933024,36.34236955,0,1.410979171,FALSE
534.25,1,3.09487747,2.998106979,0.499231638,49.92316383,36.34236955,0,1.430940872,FALSE
534.3,0,3.080872169,3.005447123,0.500755652,50.07556521,36.34236955,0,1.460893775,FALSE
534.35,0,3.062429806,3.003852174,0.500958089,50.09580887,36.34236955,0,1.480918921,FALSE
534.4,1,3.057252341,2.995671013,0.499663107,49.96631075,36.34236955,0,1.510975731,FALSE
534.45,1,3.078591441,2.994362624,0.498933913,49.89339126,36.34236955,0,1.530966572,FALSE
534.5,1,3.101883847,3.00112047,0.499678727,49.96787269,36.34236955,0,1.560905038,FALSE
534.55,0,3.080876626,3.005451514,0.500756532,50.07565318,36.34236955,0,1.580889704,FALSE
534.6,0,3.054749032,3.001525091,0.500694629,50.0694629,36.34236955,0,1.610931503,FALSE
534.65,1,3.057256754,2.99567536,0.499663979,49.96639785,36.34236955,0,1.630959495,FALSE
534.7,1,3.087200392,2.995783537,0.498968908,49.89689082,36.34236955,0,1.660942769,FALSE
534.75,1,3.101888215,3.001124774,0.499679589,49.96795894,36.34236955,0,1.680903842,FALSE
534.8,0,3.071042416,3.005276691,0.500993807,50.09938067,36.34236955,0,1.710882248,FALSE
534.85,0,3.054753358,3.001529352,0.500695483,50.06954829,36.34236955,0,1.73091762,FALSE
534.9,1,3.068760854,2.994191371,0.499171903,49.91719027,36.34236955,0,1.760960343,FALSE
534.95,1,3.087204675,2.995787756,0.498969754,49.89697537,36.34236955,0,1.780932298,FALSE
535,0,3.092384314,3.003971059,0.500265164,50.02651642,36.34236955,0,1.810871157,FALSE
535.05,0,3.071046656,3.005280868,0.500994644,50.09946438,36.34236955,0,1.830877446,FALSE
535.1,0,3.047756404,2.998525143,0.500250255,50.02502545,36.34236955,0,1.860934693,FALSE
535.15,1,3.068765053,2.994195507,0.499172732,49.91727315,36.34236955,0,1.880947184,FALSE
535.2,1,3.094894779,2.998124029,0.499235055,49.92350552,36.34236955,0,1.91090114,FALSE
535.25,0,3.092388471,3.003975154,0.500265985,50.02659848,36.34236955,0,1.930870334,FALSE
535.3,0,3.062446943,3.003869056,0.500961472,50.09614718,36.34236955,0,1.960882857,FALSE
535.35,0,3.04776052,2.998529198,0.500251067,50.0251067,36.34236955,0,1.980918998,FALSE
535.4,1,3.078608409,2.994379339,0.498937262,49.89372622,36.34236955,0,2.01093643,FALSE
535.45,1,3.094898854,2.998128043,0.49923586,49.92358597,36.34236955,0,2.030898299,FALSE
535.5,0,3.080893426,3.005468063,0.500759848,50.07598483,36.34236955,0,2.060851456,TRUE
535.55,0,3.062450978,3.00387303,0.500962268,50.09622683,36.34964169,2.770738016,1.977081153,TRUE
535.6,1,3.057273387,2.995691745,0.499667262,49.96672622,36.36089611,2.587685297,1.846462495,TRUE
535.65,1,3.078612404,2.994383274,0.498938051,49.89380508,36.36798349,2.473862937,1.765243686,TRUE
535.7,1,3.101904684,3.001140997,0.499682841,49.96828405,36.37803603,2.314593218,1.651595568,TRUE
535.75,0,3.080897381,3.005471959,0.500760629,50.07606291,36.38437656,2.215650283,1.580994086,TRUE
535.8,0,3.054769663,3.001545415,0.500698702,50.06987019,36.39338514,2.077344008,1.482304593,TRUE
535.85,1,3.057277303,2.995695603,0.499668035,49.96680353,36.39907744,1.991393631,1.420974049,TRUE
535.9,1,3.087220819,2.99580366,0.498972941,49.89729408,36.40717959,1.871094045,1.335133365,TRUE
535.95,1,3.101908562,3.001144817,0.499683606,49.96836059,36.41230853,1.79629608,1.281760709,TRUE
536,0,3.071062641,3.005296615,0.500997799,50.09977994,36.41962271,1.69172441,1.2071428,TRUE
536.05,0,3.054773502,3.001549197,0.50069946,50.06994597,36.42426223,1.626806272,1.16081997,TRUE
536.1,1,3.068780879,2.994211098,0.499175856,49.91758559,36.43089244,1.535989799,1.096017186,TRUE
536.15,1,3.08722462,2.995807404,0.498973691,49.89736912,36.43510702,1.479474728,1.055690427,TRUE
536.2,0,3.092404141,3.00399059,0.500269078,50.02690783,36.44114251,1.400400591,0.999266477,TRUE
536.25,0,3.071066404,3.005300322,0.500998542,50.09985424,36.44498742,1.351324296,0.964247714,TRUE
536.3,0,3.047776035,2.998544481,0.50025413,50.02541299,36.4505064,1.282744476,0.915312062,FALSE
536.35,1,3.068784606,2.994214768,0.499176591,49.91765915,36.45080511,0,0.931048894,FALSE
536.4,1,3.094914215,2.998143176,0.499238892,49.92388922,36.45080511,0,0.961003081,FALSE
536.45,0,3.09240783,3.003994224,0.500269807,50.02698066,36.45080511,0,0.980972429,FALSE
536.5,0,3.062466187,3.003888013,0.500965271,50.09652708,36.45080511,0,1.010985181,FALSE
536.55,0,3.047779688,2.99854808,0.500254851,50.0254851,36.45080511,0,1.031021474,FALSE
536.6,1,3.078627463,2.994398109,0.498941024,49.89410236,36.45080511,0,1.061039133,FALSE
536.65,1,3.094917832,2.998146738,0.499239606,49.92396062,36.45080511,0,1.081001153,FALSE
536.7,0,3.080912291,3.005486647,0.500763572,50.07635725,36.45080511,0,1.110954535,FALSE
536.75,0,3.062469768,3.00389154,0.500965978,50.09659777,36.45080511,0,1.130979998,FALSE
536.8,1,3.057292066,2.995710145,0.49967095,49.96709495,36.45080511,0,1.161037282,FALSE
536.85,1,3.078631008,2.994401601,0.498941723,49.89417235,36.45080511,0,1.181028436,FALSE
536.9,1,3.101923178,3.001159215,0.499686491,49.96864914,36.45080511,0,1.21096737,FALSE
536.95,0,3.080915801,3.005490105,0.500764265,50.07642655,36.45080511,0,1.230952348,FALSE
537,0,3.054787974,3.001563453,0.500702317,50.07023166,36.45080511,0,1.260994611,FALSE
537.05,1,3.057295541,2.995713569,0.499671636,49.96716356,36.45080511,0,1.28102291,FALSE
537.1,1,3.087238949,2.995821519,0.49897652,49.89765198,36.45080511,0,1.311006644,FALSE
537.15,1,3.101926619,3.001162605,0.499687171,49.96871707,36.45080511,0,1.330968022,FALSE
537.2,0,3.071080591,3.005314297,0.501001343,50.1001343,36.45080511,0,1.360946883,FALSE
537.25,0,3.054791381,3.001566809,0.500702989,50.07029892,36.45080511,0,1.380982556,FALSE
537.3,1,3.068798652,2.994228605,0.499179364,49.91793644,36.45080511,0,1.41102573,FALSE
537.35,1,3.087242322,2.995824842,0.498977186,49.89771857,36.45080511,0,1.430997983,FALSE
537.4,0,3.092421738,3.004007924,0.500272552,50.0272552,36.45080511,0,1.460937288,FALSE
537.45,0,3.071083931,3.005317588,0.501002002,50.10020023,36.45080511,0,1.480943873,FALSE
537.5,0,3.047793457,2.998561644,0.500257569,50.02575692,36.45080511,0,1.511001561,FALSE
537.55,1,3.068801959,2.994231863,0.499180017,49.91800172,36.45080511,0,1.531014345,FALSE
537.6,1,3.094931465,2.998160169,0.499242298,49.92422976,36.45080511,0,1.560968738,FALSE
537.65,0,3.092425012,3.00401115,0.500273198,50.02731984,36.45080511,0,1.580938223,FALSE
537.7,0,3.062483267,3.003904838,0.500968642,50.09686424,36.45080511,0,1.610951178,FALSE
537.75,0,3.047796699,2.998564838,0.500258209,50.02582092,36.45080511,0,1.630987606,FALSE
537.8,1,3.078644373,2.994414767,0.498944362,49.89443619,36.45080511,0,1.661005466,FALSE
537.85,1,3.094934675,2.998163331,0.499242931,49.92429312,36.45080511,0,1.68096762,FALSE
537.9,0,3.080929034,3.00550314,0.500766878,50.07668778,36.45080511,0,1.710921201,FALSE
537.95,0,3.062486445,3.003907968,0.50096927,50.09692698,36.45080511,0,1.730946796,FALSE
538,1,3.057308643,2.995726475,0.499674222,49.96742221,36.45080511,0,1.761004278,FALSE
538.05,1,3.07864752,2.994417867,0.498944983,49.89449831,36.45080511,0,1.780995564,FALSE
538.1,1,3.101939591,3.001175384,0.499689732,49.96897315,36.45080511,0,1.810934693,FALSE
538.15,0,3.080932149,3.005506209,0.500767493,50.07674928,36.45080511,0,1.8309198,FALSE
538.2,0,3.054804225,3.001579461,0.500705525,50.07055247,36.45080511,0,1.860962257,FALSE
538.25,1,3.057311727,2.995729514,0.499674831,49.9674831,36.45080511,0,1.880990685,FALSE
538.3,1,3.087255039,2.995837369,0.498979696,49.89796962,36.45080511,0,1.91097461,FALSE
538.35,1,3.101942645,3.001178393,0.499690334,49.96903344,36.45080511,0,1.930936115,FALSE
538.4,0,3.071096522,3.005329991,0.501004488,50.10044879,36.45080511,0,1.960915166,FALSE
538.45,0,3.054807249,3.00158244,0.500706122,50.07061216,36.45080511,0,1.980950965,FALSE
538.5,1,3.068814425,2.994244143,0.499182478,49.91824782,36.45080511,0,2.010994327,FALSE
538.55,1,3.087258033,2.995840318,0.498980287,49.89802872,36.45080511,0,2.030966705,FALSE
538.6,0,3.092437355,3.004023309,0.500275635,50.0275635,36.45080511,0,2.060906196,TRUE
538.65,0,3.071099486,3.005332911,0.501005073,50.10050731,36.45805579,2.770785501,1.977115036,TRUE
538.7,0,3.04780892,2.998576876,0.500260622,50.02606217,36.46927693,2.587730141,1.846494494,TRUE
538.75,1,3.06881736,2.994247034,0.499183058,49.91830576,36.47634342,2.473935252,1.765295286,TRUE
538.8,1,3.094946775,2.99817525,0.49924532,49.92453198,36.48636644,2.314680956,1.651658174,TRUE
538.85,0,3.092440261,3.004026171,0.500276209,50.02762087,36.49268836,2.215712401,1.581038411,TRUE
538.9,0,3.062498425,3.00391977,0.500971635,50.09716348,36.50167037,2.07736225,1.48231761,TRUE
538.95,0,3.047811797,2.99857971,0.50026119,50.02611897,36.50734585,1.991422413,1.420994586,TRUE
539,1,3.078659381,2.994429551,0.498947325,49.89473247,36.5154242,1.871166967,1.3351854,TRUE
539.05,1,3.094949623,2.998178056,0.499245882,49.92458822,36.52053813,1.796366363,1.28181086,TRUE
539.1,0,3.080943894,3.005517778,0.500769811,50.07698112,36.52783086,1.691755494,1.20716498,TRUE
539.15,0,3.062501245,3.003922548,0.500972192,50.09721916,36.53245669,1.626822306,1.160831411,TRUE
539.2,1,3.057323355,2.995740969,0.499677126,49.96771265,36.53906738,1.536024385,1.096041865,TRUE
539.25,1,3.078662174,2.994432302,0.498947876,49.89478759,36.54326961,1.479533745,1.05573254,TRUE
539.3,1,3.101954158,3.001189734,0.499692607,49.96926072,36.54928748,1.40045503,0.999305322,TRUE
539.35,0,3.080946659,3.005520502,0.500770357,50.0770357,36.55312113,1.351346774,0.964263753,TRUE
539.4,0,3.054818648,3.001593669,0.500708372,50.07083719,36.55862383,1.282745242,0.915312609,FALSE
539.45,1,3.057326093,2.995743665,0.499677667,49.96776669,36.55892166,0,0.931065333,FALSE
539.5,1,3.087269319,2.995851436,0.498982515,49.89825152,36.55892166,0,0.961049429,FALSE
539.55,1,3.101956869,3.001192404,0.499693142,49.96931423,36.55892166,0,0.981011047,FALSE
539.6,0,3.071110661,3.005343919,0.501007279,50.10072791,36.55892166,0,1.010990267,FALSE
539.65,0,3.054821332,3.001596313,0.500708902,50.07089017,36.55892166,0,1.031026177,FALSE
539.7,1,3.068828424,2.994257933,0.499185242,49.91852417,36.55892166,0,1.061069706,FALSE
539.75,1,3.087271976,2.995854054,0.49898304,49.89830398,36.55892166,0,1.081042195,FALSE
539.8,0,3.092451215,3.004036962,0.500278371,50.02783712,36.55892166,0,1.110981851,FALSE
539.85,0,3.071113292,3.00534651,0.501007798,50.10077984,36.55892166,0,1.130988668,FALSE
539.9,0,3.047822643,2.998590395,0.500263331,50.02633308,36.55892166,0,1.161046704,FALSE
539.95,1,3.068831029,2.994260499,0.499185756,49.91857559,36.55892166,0,1.181059719,FALSE
540,1,3.094960362,2.998188635,0.499248002,49.92480021,36.55892166,0,1.211014457,FALSE
540.05,0,3.092453794,3.004039503,0.50027888,50.02788803,36.55892166,0,1.230984169,FALSE
540.1,0,3.062511878,3.003933022,0.500974291,50.09742906,36.55892166,0,1.260997466,FALSE
540.15,0,3.047825197,2.99859291,0.500263835,50.02638349,36.55892166,0,1.281034119,FALSE
540.2,1,3.078672701,2.994442673,0.498949954,49.89499541,36.55892166,0,1.311052318,FALSE
540.25,1,3.09496289,2.998191125,0.499248501,49.92485013,36.55892166,0,1.331014695,FALSE
540.3,0,3.080957082,3.00553077,0.500772415,50.07724147,36.55892166,0,1.36096861,FALSE
540.35,0,3.062514381,3.003935488,0.500974785,50.09747847,36.55892166,0,1.380994427,FALSE
540.4,1,3.057336413,2.995753831,0.499679704,49.96797042,36.55892166,0,1.41105224,FALSE
540.45,1,3.07867518,2.994445114,0.498950443,49.89504434,36.55892166,0,1.431043745,FALSE
540.5,1,3.101967087,3.001202469,0.499695159,49.96951594,36.55892166,0,1.460983202,FALSE
540.55,0,3.080959536,3.005533187,0.500772899,50.07728991,36.55892166,0,1.480968526,FALSE
540.6,0,3.054831448,3.001606279,0.500710899,50.07108989,36.55892166,0,1.511011308,FALSE
540.65,1,3.057338843,2.995756225,0.499680184,49.96801838,36.55892166,0,1.53103995,FALSE
540.7,1,3.087281993,2.995863921,0.498985017,49.89850171,36.55892166,0,1.561024197,FALSE
540.75,1,3.101969492,3.001204839,0.499695634,49.96956343,36.55892166,0,1.580985915,FALSE
540.8,0,3.071123209,3.00535628,0.501009756,50.10097562,36.55892166,0,1.610965284,FALSE
540.85,0,3.05483383,3.001608625,0.500711369,50.07113691,36.55892166,0,1.631001294,FALSE
540.9,1,3.068840848,2.994270172,0.499187694,49.91876944,36.55892166,0,1.661044971,FALSE
540.95,1,3.087284351,2.995866244,0.498985483,49.89854827,36.55892166,0,1.681017558,FALSE
541,0,3.092463516,3.00404908,0.5002808,50.02807996,36.55892166,0,1.710957361,FALSE
541.05,0,3.071125544,3.00535858,0.501010217,50.10102172,36.55892166,0,1.730964275,FALSE
541.1,0,3.047834822,2.998602393,0.500265735,50.02657352,36.55892166,0,1.761022457,FALSE
541.15,1,3.06884316,2.99427245,0.499188151,49.91881508,36.55892166,0,1.781035568,FALSE
541.2,1,3.094972421,2.998200514,0.499250383,49.92503827,36.55892166,0,1.810990449,FALSE
541.25,0,3.092465805,3.004051335,0.500281251,50.02812515,36.55892166,0,1.830960256,FALSE
541.3,0,3.062523817,3.003944784,0.500976648,50.09766476,36.55892166,0,1.860973695,FALSE
541.35,0,3.047837089,2.998604625,0.500266183,50.02661826,36.55892166,0,1.881010443,FALSE
541.4,1,3.078684523,2.994454318,0.498952288,49.89522878,36.55892166,0,1.911028782,FALSE
541.45,1,3.094974665,2.998202724,0.499250826,49.92508257,36.55892166,0,1.930991253,FALSE
541.5,0,3.080968786,3.0055423,0.500774725,50.07747253,36.55892166,0,1.960945308,FALSE
541.55,0,3.062526039,3.003946972,0.500977086,50.09770862,36.55892166,0,1.980971217,FALSE
541.6,1,3.057348002,2.995765247,0.499681992,49.96819919,36.55892166,0,2.011029168,FALSE
541.65,1,3.078686722,2.994456485,0.498952722,49.89527221,36.55892166,0,2.031020765,FALSE
541.7,1,3.101978561,3.001213772,0.499697425,49.96974245,36.55892166,0,2.060960359,TRUE
541.75,0,3.080970964,3.005544445,0.500775155,50.07751552,36.56615104,2.770828514,1.977145729,TRUE
541.8,0,3.054842809,3.00161747,0.500713142,50.07131415,36.57733916,2.587749647,1.846508413,TRUE
541.85,1,3.057350158,2.995767372,0.499682418,49.96824176,36.58438485,2.473975349,1.765323898,TRUE
541.9,1,3.087293241,2.995875001,0.498987238,49.89872376,36.59437852,2.314757891,1.651713072,TRUE
541.95,1,3.101980696,3.001215876,0.499697846,49.9697846,36.60068198,2.215774418,1.581082663,TRUE
542,0,3.071134346,3.005367251,0.501011955,50.10119547,36.60963766,2.077373998,1.482325992,TRUE
542.05,0,3.054844923,3.001619552,0.500713559,50.07135588,36.61529642,1.991432985,1.42100213,TRUE
542.1,1,3.068851875,2.994281034,0.499189871,49.91898711,36.62335107,1.8712114,1.335217105,TRUE
542.15,1,3.087295334,2.995877063,0.498987651,49.89876508,36.62845008,1.796422522,1.281850933,TRUE
542.2,0,3.092474434,3.004059835,0.500282955,50.02829548,36.63572151,1.691788449,1.207188496,TRUE
542.25,0,3.071136418,3.005369292,0.501012364,50.10123638,36.64033378,1.626827933,1.160835426,TRUE
542.3,0,3.047845632,2.998613041,0.500267869,50.02678691,36.64692503,1.536030535,1.096046253,TRUE
542.35,1,3.068853926,2.994283056,0.499190276,49.91902762,36.65111495,1.479569332,1.055757933,TRUE
542.4,1,3.094983123,2.998211057,0.499252495,49.92524955,36.6571153,1.400508793,0.999343685,TRUE
542.45,0,3.092476465,3.004061836,0.500283356,50.02833559,36.6609378,1.351376627,0.964285055,TRUE
542.5,0,3.062534414,3.003955222,0.500978739,50.09787394,36.66642435,1.282733614,0.915304312,FALSE
542.55,0,3.047847643,2.998615022,0.500268266,50.02682662,36.66672131,0,0.931065365,FALSE
542.6,1,3.078695014,2.994464653,0.498954359,49.8954359,36.66672131,0,0.961083829,FALSE
542.65,1,3.094985115,2.998213019,0.499252889,49.92528886,36.66672131,0,0.981046383,FALSE
542.7,0,3.080979174,3.005552533,0.500776776,50.07767759,36.66672131,0,1.011000561,FALSE
542.75,0,3.062536386,3.003957165,0.500979129,50.09791287,36.66672131,0,1.031026553,FALSE
542.8,1,3.057358287,2.995775379,0.499684022,49.96840223,36.66672131,0,1.061084626,FALSE
542.85,1,3.078696966,2.994466576,0.498954744,49.89547444,36.66672131,0,1.081076304,FALSE
542.9,1,3.101988744,3.001223804,0.499699435,49.96994348,36.66672131,0,1.111016019,FALSE
542.95,0,3.080981107,3.005554437,0.500777158,50.07771575,36.66672131,0,1.131001514,FALSE
