time,Tank3OutFlow,Tank2.level,wt3_valve,Tank1WaterLevel,Tank2WaterLevel,Tank2OutFlow
638.65,2.314843015,1.651773813,TRUE,3.095067556,2.998294231,0.499269163
638.7,2.168420153,1.547292667,TRUE,3.081061124,3.005633261,0.500792954
638.75,2.077502904,1.482417974,TRUE,3.062618011,3.004037573,0.500995242
638.8,1.950360557,1.391694587,TRUE,3.057439426,2.995855309,0.49970004
638.85,1.871283675,1.335268677,TRUE,3.078777784,2.994546189,0.498970699
638.9,1.76061313,1.256298869,TRUE,3.10206908,3.001302943,0.499715294
638.95,1.69187213,1.207248207,TRUE,3.081061124,3.005633262,0.500792954
639,1.595809886,1.138702263,TRUE,3.054932433,3.001705758,0.500730834
639.05,1.536112043,1.096104414,TRUE,3.057439426,2.995855309,0.49970004
639.1,1.452532383,1.036465513,TRUE,3.087381978,2.995962416,0.499004755
639.15,1.400553997,0.999375941,TRUE,3.10206908,3.001302943,0.499715294
639.2,1.327900513,0.947533495,TRUE,3.071222205,3.0054538,0.501029299
639.25,1.282817913,0.915364464,FALSE,3.054932433,3.001705758,0.500730834
639.3,0,0.941133249,FALSE,3.068938864,2.994366727,0.499207044
639.35,0,0.96110661,FALSE,3.087381978,2.995962416,0.499004755
639.4,0,0.99104757,FALSE,3.092560563,3.00414468,0.500299958
639.45,0,1.011055251,FALSE,3.071222205,3.0054538,0.501029299
639.5,0,1.041114578,FALSE,3.047930909,2.998697046,0.500284704
639.55,0,1.061128448,FALSE,3.068938864,2.994366728,0.499207044
639.6,0,1.091084463,FALSE,3.095067556,2.998294231,0.499269163
639.65,0,1.111055022,FALSE,3.092560563,3.00414468,0.500299958
639.7,0,1.141069584,FALSE,3.062618011,3.004037573,0.500995242
639.75,0,1.161107076,FALSE,3.047930909,2.998697046,0.500284704
639.8,0,1.191126526,FALSE,3.078777784,2.994546189,0.498970699
639.85,0,1.211089734,FALSE,3.095067556,2.998294231,0.499269164
639.9,0,1.241044889,FALSE,3.081061125,3.005633262,0.500792954
639.95,0,1.261071528,FALSE,3.062618011,3.004037573,0.500995243
640,0,1.291130568,FALSE,3.057439427,2.99585531,0.49970004
640.05,0,1.311122887,FALSE,3.078777784,2.994546189,0.498970699
640.1,0,1.34106356,FALSE,3.102069081,3.001302943,0.499715294
640.15,0,1.36104969,FALSE,3.081061125,3.005633262,0.500792954
640.2,0,1.391093675,FALSE,3.054932433,3.001705759,0.500730834
640.25,0,1.411123116,FALSE,3.057439427,2.99585531,0.49970004
640.3,0,1.441108554,FALSE,3.087381979,2.995962417,0.499004755
640.35,0,1.461071062,FALSE,3.102069081,3.001302944,0.499715294
640.4,0,1.491051611,FALSE,3.071222206,3.005453801,0.501029299
640.45,0,1.511088403,FALSE,3.054932433,3.001705759,0.500730834
640.5,0,1.541133248,FALSE,3.068938865,2.994366728,0.499207044
640.55,0,1.561106609,FALSE,3.087381979,2.995962417,0.499004755
640.6,0,1.591047569,FALSE,3.092560563,3.004144681,0.500299958
640.65,0,1.61105525,FALSE,3.071222206,3.005453801,0.501029299
640.7,0,1.641114576,FALSE,3.047930909,2.998697047,0.500284704
640.75,0,1.661128447,FALSE,3.068938865,2.994366728,0.499207044
640.8,0,1.691084461,FALSE,3.095067557,2.998294232,0.499269164
640.85,0,1.711055021,FALSE,3.092560563,3.004144681,0.500299958
640.9,0,1.741069582,FALSE,3.062618012,3.004037574,0.500995243
640.95,0,1.761107074,FALSE,3.047930909,2.998697047,0.500284704
641,0,1.791126525,FALSE,3.078777785,2.99454619,0.498970699
641.05,0,1.811089733,FALSE,3.095067557,2.998294232,0.499269164
641.1,0,1.841044888,FALSE,3.081061126,3.005633263,0.500792954
641.15,0,1.861071527,FALSE,3.062618012,3.004037574,0.500995243
641.2,0,1.891130567,FALSE,3.057439427,2.99585531,0.49970004
641.25,0,1.911122886,FALSE,3.078777785,2.99454619,0.498970699
641.3,0,1.941063559,FALSE,3.102069082,3.001302944,0.499715294
641.35,0,1.961049689,FALSE,3.081061126,3.005633263,0.500792954
641.4,0,1.991093674,FALSE,3.054932434,3.001705759,0.500730835
641.45,0,2.011123115,FALSE,3.057439427,2.99585531,0.49970004
641.5,0,2.041108553,FALSE,3.087381979,2.995962417,0.499004756
641.55,0,2.061071061,TRUE,3.102069082,3.001302944,0.499715294
641.6,2.708200662,1.932457149,TRUE,3.071222206,3.005453801,0.501029299
641.65,2.587871148,1.84659511,TRUE,3.054932434,3.001705759,0.500730835
641.7,2.41954968,1.726488049,TRUE,3.068938866,2.994366729,0.499207044
641.75,2.314869137,1.651792452,TRUE,3.087381979,2.995962417,0.499004756
641.8,2.168424995,1.547296123,TRUE,3.092560564,3.004144681,0.500299958
641.85,2.077481616,1.482402784,TRUE,3.071222206,3.005453801,0.501029299
641.9,1.950341469,1.391680967,TRUE,3.04793091,2.998697047,0.500284704
641.95,1.871295068,1.335276807,TRUE,3.068938866,2.994366729,0.499207044
642,1.760644161,1.256321012,TRUE,3.095067557,2.998294232,0.499269164
642.05,1.691880163,1.207253939,TRUE,3.092560564,3.004144681,0.500299958
642.1,1.595777714,1.138679307,TRUE,3.062618012,3.004037574,0.500995243
642.15,1.536092694,1.096090607,TRUE,3.04793091,2.998697047,0.500284704
642.2,1.45256037,1.036485483,TRUE,3.078777785,2.99454619,0.498970699
642.25,1.400581335,0.999395448,TRUE,3.095067557,2.998294232,0.499269164
642.3,1.327891436,0.947527019,TRUE,3.081061126,3.005633263,0.500792954
642.35,1.28279552,0.915348486,FALSE,3.062618012,3.004037575,0.500995243
642.4,0,0.941131541,FALSE,3.057439428,2.995855311,0.49970004
642.45,0,0.96112386,FALSE,3.078777786,2.99454619,0.498970699
642.5,0,0.991064533,FALSE,3.102069082,3.001302944,0.499715294
642.55,0,1.011050663,FALSE,3.081061126,3.005633263,0.500792954
642.6,0,1.041094648,FALSE,3.054932434,3.00170576,0.500730835
642.65,0,1.061124088,FALSE,3.057439428,2.995855311,0.499700041
642.7,0,1.091109526,FALSE,3.08738198,2.995962418,0.499004756
642.75,0,1.111072034,FALSE,3.102069082,3.001302945,0.499715294
642.8,0,1.141052584,FALSE,3.071222207,3.005453802,0.501029299
642.85,0,1.161089375,FALSE,3.054932435,3.00170576,0.500730835
642.9,0,1.19113422,FALSE,3.068938866,2.994366729,0.499207044
642.95,0,1.211107582,FALSE,3.08738198,2.995962418,0.499004756
643,0,1.241048541,FALSE,3.092560564,3.004144682,0.500299958
643.05,0,1.261056222,FALSE,3.071222207,3.005453802,0.501029299
643.1,0,1.291115549,FALSE,3.04793091,2.998697048,0.500284704
643.15,0,1.311129419,FALSE,3.068938866,2.994366729,0.499207044
643.2,0,1.341085434,FALSE,3.095067558,2.998294233,0.499269164
643.25,0,1.361055993,FALSE,3.092560564,3.004144682,0.500299958
643.3,0,1.391070555,FALSE,3.062618013,3.004037575,0.500995243
643.35,0,1.411108047,FALSE,3.04793091,2.998697048,0.500284704
643.4,0,1.441127498,FALSE,3.078777786,2.994546191,0.498970699
643.45,0,1.461090706,FALSE,3.095067558,2.998294233,0.499269164
643.5,0,1.491045861,FALSE,3.081061127,3.005633264,0.500792954
643.55,0,1.5110725,FALSE,3.062618013,3.004037575,0.500995243
643.6,0,1.54113154,FALSE,3.057439428,2.995855311,0.499700041
643.65,0,1.561123859,FALSE,3.078777786,2.994546191,0.498970699
643.7,0,1.591064532,FALSE,3.102069083,3.001302945,0.499715295
643.75,0,1.611050662,FALSE,3.081061127,3.005633264,0.500792954
643.8,0,1.641094647,FALSE,3.054932435,3.00170576,0.500730835
643.85,0,1.661124087,FALSE,3.057439428,2.995855311,0.499700041
643.9,0,1.691109526,FALSE,3.08738198,2.995962418,0.499004756
643.95,0,1.711072033,FALSE,3.102069083,3.001302945,0.499715295
644,0,1.741052583,FALSE,3.071222207,3.005453802,0.5010293
644.05,0,1.761089375,FALSE,3.054932435,3.00170576,0.500730835
644.1,0,1.79113422,FALSE,3.068938866,2.994366729,0.499207044
644.15,0,1.811107581,FALSE,3.08738198,2.995962418,0.499004756
644.2,0,1.84104854,FALSE,3.092560565,3.004144682,0.500299958
644.25,0,1.861056221,FALSE,3.071222207,3.005453802,0.5010293
644.3,0,1.891115548,FALSE,3.047930911,2.998697048,0.500284704
644.35,0,1.911129418,FALSE,3.068938867,2.99436673,0.499207044
644.4,0,1.941085433,FALSE,3.095067558,2.998294233,0.499269164
644.45,0,1.961055993,FALSE,3.092560565,3.004144682,0.500299958
644.5,0,1.991070554,FALSE,3.062618013,3.004037575,0.500995243
644.55,0,2.011108046,FALSE,3.047930911,2.998697048,0.500284704
644.6,0,2.041127497,FALSE,3.078777786,2.994546191,0.498970699
644.65,0,2.061090705,TRUE,3.095067558,2.998294233,0.499269164
644.7,2.70819188,1.932450883,TRUE,3.081061127,3.005633264,0.500792954
644.75,2.587849034,1.846579331,TRUE,3.062618013,3.004037575,0.500995243
644.8,2.419548523,1.726487223,TRUE,3.057439429,2.995855312,0.499700041
644.85,2.314893908,1.651810128,TRUE,3.078777786,2.994546191,0.498970699
644.9,2.168447286,1.547312029,TRUE,3.102069083,3.001302945,0.499715295
644.95,2.077473251,1.482396815,TRUE,3.081061127,3.005633264,0.500792954
645,1.950313222,1.391660811,TRUE,3.054932435,3.001705761,0.500730835
645.05,1.871289667,1.335272953,TRUE,3.057439429,2.995855312,0.499700041
645.1,1.760678753,1.256345696,TRUE,3.087381981,2.995962418,0.499004756
645.15,1.691901801,1.207269379,TRUE,3.102069083,3.001302945,0.499715295
645.2,1.595751831,1.138660837,TRUE,3.071222207,3.005453803,0.5010293
645.25,1.536067345,1.096072519,TRUE,3.054932435,3.001705761,0.500730835
645.3,1.452571276,1.036493265,TRUE,3.068938867,2.99436673,0.499207044
645.35,1.400605457,0.99941266,TRUE,3.087381981,2.995962418,0.499004756
645.4,1.327894439,0.947529161,TRUE,3.092560565,3.004144682,0.500299958
645.45,1.282772494,0.915332055,FALSE,3.071222207,3.005453803,0.5010293
645.5,0,0.941115473,FALSE,3.047930911,2.998697049,0.500284704
645.55,0,0.961129343,FALSE,3.068938867,2.99436673,0.499207044
645.6,0,0.991085358,FALSE,3.095067559,2.998294233,0.499269164
645.65,0,1.011055918,FALSE,3.092560565,3.004144682,0.500299958
645.7,0,1.041070479,FALSE,3.062618013,3.004037576,0.500995243
645.75,0,1.061107971,FALSE,3.047930911,2.998697049,0.500284704
645.8,0,1.091127422,FALSE,3.078777787,2.994546192,0.498970699
645.85,0,1.11109063,FALSE,3.095067559,2.998294234,0.499269164
645.9,0,1.141045785,FALSE,3.081061127,3.005633264,0.500792954
645.95,0,1.161072424,FALSE,3.062618014,3.004037576,0.500995243
646,0,1.191131464,FALSE,3.057439429,2.995855312,0.499700041
646.05,0,1.211123783,FALSE,3.078777787,2.994546192,0.498970699
646.1,0,1.241064456,FALSE,3.102069083,3.001302946,0.499715295
646.15,0,1.261050586,FALSE,3.081061127,3.005633264,0.500792954
646.2,0,1.291094571,FALSE,3.054932436,3.001705761,0.500730835
646.25,0,1.311124012,FALSE,3.057439429,2.995855312,0.499700041
646.3,0,1.34110945,FALSE,3.087381981,2.995962419,0.499004756
646.35,0,1.361071958,FALSE,3.102069083,3.001302946,0.499715295
646.4,0,1.391052507,FALSE,3.071222208,3.005453803,0.5010293
646.45,0,1.411089299,FALSE,3.054932436,3.001705761,0.500730835
646.5,0,1.441134144,FALSE,3.068938867,2.99436673,0.499207044
646.55,0,1.461107505,FALSE,3.087381981,2.995962419,0.499004756
646.6,0,1.491048465,FALSE,3.092560565,3.004144683,0.500299958
646.65,0,1.511056146,FALSE,3.071222208,3.005453803,0.5010293
646.7,0,1.541115473,FALSE,3.047930911,2.998697049,0.500284704
646.75,0,1.561129343,FALSE,3.068938867,2.99436673,0.499207044
646.8,0,1.591085358,FALSE,3.095067559,2.998294234,0.499269164
646.85,0,1.611055917,FALSE,3.092560566,3.004144683,0.500299958
646.9,0,1.641070479,FALSE,3.062618014,3.004037576,0.500995243
646.95,0,1.661107971,FALSE,3.047930911,2.998697049,0.500284704
647,0,1.691127421,FALSE,3.078777787,2.994546192,0.498970699
647.05,0,1.711090629,FALSE,3.095067559,2.998294234,0.499269164
647.1,0,1.741045784,FALSE,3.081061128,3.005633265,0.500792955
647.15,0,1.761072423,FALSE,3.062618014,3.004037576,0.500995243
647.2,0,1.791131464,FALSE,3.057439429,2.995855312,0.499700041
647.25,0,1.811123783,FALSE,3.078777787,2.994546192,0.498970699
647.3,0,1.841064456,FALSE,3.102069084,3.001302946,0.499715295
647.35,0,1.861050585,FALSE,3.081061128,3.005633265,0.500792955
647.4,0,1.891094571,FALSE,3.054932436,3.001705761,0.500730835
647.45,0,1.911124011,FALSE,3.057439429,2.995855312,0.499700041
647.5,0,1.941109449,FALSE,3.087381981,2.995962419,0.499004756
647.55,0,1.961071957,FALSE,3.102069084,3.001302946,0.499715295
647.6,0,1.991052506,FALSE,3.071222208,3.005453803,0.5010293
647.65,0,2.011089298,FALSE,3.054932436,3.001705761,0.500730835
647.7,0,2.041134143,FALSE,3.068938867,2.99436673,0.499207045
647.75,0,2.061107505,TRUE,3.087381981,2.995962419,0.499004756
647.8,2.708194453,1.932452719,TRUE,3.092560566,3.004144683,0.500299958
647.85,2.5878256,1.84656261,TRUE,3.071222208,3.005453803,0.5010293
647.9,2.419527462,1.726472195,TRUE,3.047930912,2.998697049,0.500284704
647.95,2.314903437,1.651816927,TRUE,3.068938868,2.994366731,0.499207045
648,2.168476602,1.547332948,TRUE,3.095067559,2.998294234,0.499269164
648.05,2.077479663,1.48240139,TRUE,3.092560566,3.004144683,0.500299958
648.1,1.950279559,1.39163679,TRUE,3.062618014,3.004037576,0.500995243
648.15,1.871268909,1.335258141,TRUE,3.047930912,2.998697049,0.500284704
648.2,1.760705445,1.256364742,TRUE,3.078777787,2.994546192,0.498970699
648.25,1.691927914,1.207288012,TRUE,3.095067559,2.998294234,0.499269164
648.3,1.595741628,1.138653557,TRUE,3.081061128,3.005633265,0.500792955
648.35,1.536043888,1.096055781,TRUE,3.062618014,3.004037576,0.500995243
648.4,1.452568883,1.036491558,TRUE,3.05743943,2.995855312,0.499700041
648.45,1.400629061,0.999429503,TRUE,3.078777787,2.994546192,0.498970699
648.5,1.327915656,0.947544301,TRUE,3.102069084,3.001302946,0.499715295
648.55,1.282763114,0.915325361,FALSE,3.081061128,3.005633265,0.500792955
648.6,0,0.941093469,FALSE,3.054932436,3.001705761,0.500730835
648.65,0,0.96112291,FALSE,3.05743943,2.995855313,0.499700041
648.7,0,0.991108348,FALSE,3.087381981,2.995962419,0.499004756
648.75,0,1.011070856,FALSE,3.102069084,3.001302946,0.499715295
648.8,0,1.041051405,FALSE,3.071222208,3.005453803,0.5010293
648.85,0,1.061088197,FALSE,3.054932436,3.001705762,0.500730835
648.9,0,1.091133042,FALSE,3.068938868,2.994366731,0.499207045
648.95,0,1.111106403,FALSE,3.087381981,2.995962419,0.499004756
649,0,1.141047363,FALSE,3.092560566,3.004144683,0.500299958
649.05,0,1.161055044,FALSE,3.071222208,3.005453803,0.5010293
649.1,0,1.191114371,FALSE,3.047930912,2.99869705,0.500284704
649.15,0,1.211128241,FALSE,3.068938868,2.994366731,0.499207045
649.2,0,1.241084256,FALSE,3.09506756,2.998294234,0.499269164
649.25,0,1.261054815,FALSE,3.092560566,3.004144683,0.500299958
649.3,0,1.291069377,FALSE,3.062618014,3.004037577,0.500995243
649.35,0,1.311106869,FALSE,3.047930912,2.99869705,0.500284704
649.4,0,1.34112632,FALSE,3.078777788,2.994546192,0.498970699
649.45,0,1.361089528,FALSE,3.09506756,2.998294234,0.499269164
649.5,0,1.391044683,FALSE,3.081061128,3.005633265,0.500792955
649.55,0,1.411071322,FALSE,3.062618014,3.004037577,0.500995243
649.6,0,1.441130362,FALSE,3.05743943,2.995855313,0.499700041
649.65,0,1.461122681,FALSE,3.078777788,2.994546193,0.498970699
649.7,0,1.491063354,FALSE,3.102069084,3.001302946,0.499715295
649.75,0,1.511049484,FALSE,3.081061128,3.005633265,0.500792955
649.8,0,1.541093469,FALSE,3.054932436,3.001705762,0.500730835
649.85,0,1.561122909,FALSE,3.05743943,2.995855313,0.499700041
649.9,0,1.591108348,FALSE,3.087381982,2.99596242,0.499004756
649.95,0,1.611070856,FALSE,3.102069084,3.001302947,0.499715295
650,0,1.641051405,FALSE,3.071222209,3.005453804,0.5010293
650.05,0,1.661088197,FALSE,3.054932437,3.001705762,0.500730835
650.1,0,1.691133042,FALSE,3.068938868,2.994366731,0.499207045
650.15,0,1.711106403,FALSE,3.087381982,2.99596242,0.499004756
650.2,0,1.741047363,FALSE,3.092560566,3.004144683,0.500299958
650.25,0,1.761055044,FALSE,3.071222209,3.005453804,0.5010293
650.3,0,1.79111437,FALSE,3.047930912,2.99869705,0.500284704
650.35,0,1.811128241,FALSE,3.068938868,2.994366731,0.499207045
650.4,0,1.841084256,FALSE,3.09506756,2.998294235,0.499269164
650.45,0,1.861054815,FALSE,3.092560566,3.004144684,0.500299958
650.5,0,1.891069377,FALSE,3.062618015,3.004037577,0.500995243
650.55,0,1.911106869,FALSE,3.047930912,2.99869705,0.500284704
650.6,0,1.941126319,FALSE,3.078777788,2.994546193,0.498970699
650.65,0,1.961089527,FALSE,3.09506756,2.998294235,0.499269164
650.7,0,1.991044682,FALSE,3.081061128,3.005633265,0.500792955
650.75,0,2.011071321,FALSE,3.062618015,3.004037577,0.500995243
650.8,0,2.041130362,FALSE,3.05743943,2.995855313,0.499700041
650.85,0,2.061122681,TRUE,3.078777788,2.994546193,0.498970699
650.9,2.708213614,1.932466391,TRUE,3.102069084,3.001302947,0.499715295
650.95,2.587814276,1.846554529,TRUE,3.081061128,3.005633265,0.500792955
651,2.419496494,1.726450098,TRUE,3.054932437,3.001705762,0.500730835
651.05,2.314895464,1.651811238,TRUE,3.05743943,2.995855313,0.499700041
651.1,2.16850883,1.547355944,TRUE,3.087381982,2.99596242,0.499004756
651.15,2.077499065,1.482415235,TRUE,3.102069084,3.001302947,0.499715295
651.2,1.95025162,1.391616854,TRUE,3.071222209,3.005453804,0.5010293
651.25,1.871241616,1.335238666,TRUE,3.054932437,3.001705762,0.500730835
651.3,1.760714564,1.256371248,TRUE,3.068938868,2.994366731,0.499207045
651.35,1.691950346,1.207304019,TRUE,3.087381982,2.99596242,0.499004756
651.4,1.595743078,1.138654592,TRUE,3.092560566,3.004144684,0.500299958
651.45,1.536019393,1.096038303,TRUE,3.071222209,3.005453804,0.5010293
651.5,1.452546847,1.036475833,TRUE,3.047930912,2.99869705,0.500284704
651.55,1.400637666,0.999435644,TRUE,3.068938868,2.994366731,0.499207045
651.6,1.327944125,0.947564615,TRUE,3.09506756,2.998294235,0.499269164
651.65,1.282768724,0.915329364,FALSE,3.092560567,3.004144684,0.500299958
651.7,0,0.94106803,FALSE,3.062618015,3.004037577,0.500995243
651.75,0,0.961105522,FALSE,3.047930912,2.99869705,0.500284704
651.8,0,0.991124973,FALSE,3.078777788,2.994546193,0.498970699
651.85,0,1.011088181,FALSE,3.09506756,2.998294235,0.499269164
651.9,0,1.041043336,FALSE,3.081061129,3.005633266,0.500792955
651.95,0,1.061069975,FALSE,3.062618015,3.004037577,0.500995243
652,0,1.091129015,FALSE,3.05743943,2.995855313,0.499700041
652.05,0,1.111121334,FALSE,3.078777788,2.994546193,0.498970699
652.1,0,1.141062007,FALSE,3.102069085,3.001302947,0.499715295
652.15,0,1.161048137,FALSE,3.081061129,3.005633266,0.500792955
652.2,0,1.191092122,FALSE,3.054932437,3.001705762,0.500730835
652.25,0,1.211121563,FALSE,3.05743943,2.995855313,0.499700041
652.3,0,1.241107001,FALSE,3.087381982,2.99596242,0.499004756
652.35,0,1.261069509,FALSE,3.102069085,3.001302947,0.499715295
652.4,0,1.291050058,FALSE,3.071222209,3.005453804,0.5010293
652.45,0,1.31108685,FALSE,3.054932437,3.001705762,0.500730835
652.5,0,1.341131695,FALSE,3.068938868,2.994366731,0.499207045
652.55,0,1.361105056,FALSE,3.087381982,2.99596242,0.499004756
652.6,0,1.391046016,FALSE,3.092560567,3.004144684,0.500299958
652.65,0,1.411053697,FALSE,3.071222209,3.005453804,0.5010293
652.7,0,1.441113024,FALSE,3.047930912,2.99869705,0.500284704
652.75,0,1.461126894,FALSE,3.068938868,2.994366731,0.499207045
652.8,0,1.491082909,FALSE,3.09506756,2.998294235,0.499269164
652.85,0,1.511053468,FALSE,3.092560567,3.004144684,0.500299958
652.9,0,1.54106803,FALSE,3.062618015,3.004037577,0.500995243
652.95,0,1.561105522,FALSE,3.047930912,2.99869705,0.500284704
653,0,1.591124973,FALSE,3.078777788,2.994546193,0.498970699
653.05,0,1.611088181,FALSE,3.09506756,2.998294235,0.499269164
653.1,0,1.641043336,FALSE,3.081061129,3.005633266,0.500792955
653.15,0,1.661069975,FALSE,3.062618015,3.004037577,0.500995243
653.2,0,1.691129015,FALSE,3.05743943,2.995855313,0.499700041
653.25,0,1.711121334,FALSE,3.078777788,2.994546193,0.4989707
653.3,0,1.741062007,FALSE,3.102069085,3.001302947,0.499715295
653.35,0,1.761048137,FALSE,3.081061129,3.005633266,0.500792955
653.4,0,1.791092122,FALSE,3.054932437,3.001705762,0.500730835
653.45,0,1.811121562,FALSE,3.057439431,2.995855313,0.499700041
653.5,0,1.841107001,FALSE,3.087381982,2.99596242,0.499004756
653.55,0,1.861069509,FALSE,3.102069085,3.001302947,0.499715295
653.6,0,1.891050058,FALSE,3.071222209,3.005453804,0.5010293
653.65,0,1.91108685,FALSE,3.054932437,3.001705762,0.500730835
653.7,0,1.941131695,FALSE,3.068938869,2.994366732,0.499207045
653.75,0,1.961105056,FALSE,3.087381982,2.99596242,0.499004756
653.8,0,1.991046016,FALSE,3.092560567,3.004144684,0.500299958
653.85,0,2.011053697,FALSE,3.071222209,3.005453804,0.5010293
653.9,0,2.041113023,FALSE,3.047930913,2.99869705,0.500284704
653.95,0,2.061126894,TRUE,3.068938869,2.994366732,0.499207045
654,2.708239624,1.932484951,TRUE,3.09506756,2.998294235,0.499269164
654.05,2.587817561,1.846556874,TRUE,3.092560567,3.004144684,0.500299958
654.1,2.419459957,1.726424027,TRUE,3.062618015,3.004037577,0.500995243
654.15,2.314871988,1.651794487,TRUE,3.047930913,2.99869705,0.500284704
654.2,2.168533023,1.547373207,TRUE,3.078777788,2.994546193,0.4989707
654.25,2.077522815,1.482432182,TRUE,3.09506756,2.998294235,0.499269164
654.3,1.950239246,1.391608024,TRUE,3.081061129,3.005633266,0.500792955
654.35,1.871216106,1.335220463,TRUE,3.062618015,3.004037577,0.500995243
654.4,1.760710284,1.256368194,TRUE,3.057439431,2.995855313,0.499700041
654.45,1.691972166,1.207319588,TRUE,3.078777788,2.994546193,0.4989707
654.5,1.595762654,1.138668561,TRUE,3.102069085,3.001302947,0.499715295
654.55,1.536008461,1.096030502,TRUE,3.081061129,3.005633266,0.500792955
654.6,1.45251624,1.036453994,TRUE,3.054932437,3.001705762,0.500730835
654.65,1.400630035,0.999430198,TRUE,3.057439431,2.995855313,0.499700041
654.7,1.327976666,0.947587835,TRUE,3.087381982,2.99596242,0.499004756
654.75,1.282788422,0.91534342,FALSE,3.102069085,3.001302947,0.499715295
654.8,0,0.941048008,FALSE,3.071222209,3.005453804,0.5010293
654.85,0,0.9610848,FALSE,3.054932437,3.001705762,0.500730835
654.9,0,0.991129645,FALSE,3.068938869,2.994366732,0.499207045
654.95,0,1.011103006,FALSE,3.087381982,2.99596242,0.499004756
655,0,1.041043966,FALSE,3.092560567,3.004144684,0.500299958
655.05,0,1.061051647,FALSE,3.071222209,3.005453804,0.5010293
655.1,0,1.091110974,FALSE,3.047930913,2.99869705,0.500284705
655.15,0,1.111124844,FALSE,3.068938869,2.994366732,0.499207045
655.2,0,1.141080859,FALSE,3.09506756,2.998294235,0.499269164
655.25,0,1.161051418,FALSE,3.092560567,3.004144684,0.500299958
655.3,0,1.19106598,FALSE,3.062618015,3.004037577,0.500995243
655.35,0,1.211103472,FALSE,3.047930913,2.99869705,0.500284705
655.4,0,1.241122923,FALSE,3.078777788,2.994546193,0.4989707
655.45,0,1.261086131,FALSE,3.09506756,2.998294235,0.499269164
655.5,0,1.291041286,FALSE,3.081061129,3.005633266,0.500792955
655.55,0,1.311067925,FALSE,3.062618015,3.004037577,0.500995243
655.6,0,1.341126965,FALSE,3.057439431,2.995855314,0.499700041
655.65,0,1.361119284,FALSE,3.078777788,2.994546193,0.4989707
655.7,0,1.391059957,FALSE,3.102069085,3.001302947,0.499715295
655.75,0,1.411046087,FALSE,3.081061129,3.005633266,0.500792955
655.8,0,1.441090072,FALSE,3.054932437,3.001705763,0.500730835
655.85,0,1.461119513,FALSE,3.057439431,2.995855314,0.499700041
655.9,0,1.491104951,FALSE,3.087381983,2.99596242,0.499004756
655.95,0,1.511067459,FALSE,3.102069085,3.001302947,0.499715295
656,0,1.541048008,FALSE,3.071222209,3.005453804,0.5010293
656.05,0,1.5610848,FALSE,3.054932437,3.001705763,0.500730835
656.1,0,1.591129645,FALSE,3.068938869,2.994366732,0.499207045
656.15,0,1.611103006,FALSE,3.087381983,2.99596242,0.499004756
656.2,0,1.641043966,FALSE,3.092560567,3.004144684,0.500299959
656.25,0,1.661051647,FALSE,3.071222209,3.005453805,0.5010293
656.3,0,1.691110974,FALSE,3.047930913,2.998697051,0.500284705
656.35,0,1.711124844,FALSE,3.068938869,2.994366732,0.499207045
656.4,0,1.741080859,FALSE,3.095067561,2.998294235,0.499269164
656.45,0,1.761051418,FALSE,3.092560567,3.004144684,0.500299959
656.5,0,1.79106598,FALSE,3.062618015,3.004037578,0.500995243
656.55,0,1.811103472,FALSE,3.047930913,2.998697051,0.500284705
656.6,0,1.841122923,FALSE,3.078777789,2.994546193,0.4989707
656.65,0,1.861086131,FALSE,3.095067561,2.998294235,0.499269164
656.7,0,1.891041286,FALSE,3.081061129,3.005633266,0.500792955
656.75,0,1.911067924,FALSE,3.062618015,3.004037578,0.500995243
656.8,0,1.941126965,FALSE,3.057439431,2.995855314,0.499700041
656.85,0,1.961119284,FALSE,3.078777789,2.994546194,0.4989707
656.9,0,1.991059957,FALSE,3.102069085,3.001302947,0.499715295
656.95,0,2.011046087,FALSE,3.081061129,3.005633266,0.500792955
657,0,2.041090072,FALSE,3.054932437,3.001705763,0.500730835
657.05,0,2.061119512,TRUE,3.057439431,2.995855314,0.499700041
657.1,2.708269627,1.93250636,TRUE,3.087381983,2.99596242,0.499004756
657.15,2.58783486,1.846569217,TRUE,3.102069085,3.001302948,0.499715295
657.2,2.419430085,1.726402711,TRUE,3.07122221,3.005453805,0.5010293
657.25,2.314842867,1.651773707,TRUE,3.054932437,3.001705763,0.500730835
657.3,2.168540461,1.547378514,TRUE,3.068938869,2.994366732,0.499207045
657.35,2.077543658,1.482447055,TRUE,3.087381983,2.995962421,0.499004756
657.4,1.950239234,1.391608016,TRUE,3.092560567,3.004144684,0.500299959
657.45,1.871190229,1.335201998,TRUE,3.07122221,3.005453805,0.5010293
657.5,1.760686977,1.256351564,TRUE,3.047930913,2.998697051,0.500284705
657.55,1.691979571,1.207324872,TRUE,3.068938869,2.994366732,0.499207045
657.6,1.595790019,1.138688087,TRUE,3.095067561,2.998294236,0.499269164
657.65,1.536013027,1.09603376,TRUE,3.092560567,3.004144684,0.500299959
657.7,1.45248088,1.036428763,TRUE,3.062618016,3.004037578,0.500995243
657.75,1.400607672,0.999414241,TRUE,3.047930913,2.998697051,0.500284705
657.8,1.328001883,0.947605829,TRUE,3.078777789,2.994546194,0.4989707
657.85,1.28281314,0.915361058,FALSE,3.095067561,2.998294236,0.499269164
657.9,0,0.941040169,FALSE,3.081061129,3.005633266,0.500792955
