,date,pollution,dew,temp,press,wnd_spd,snow,rain,annot
36623,2014-03-07 23:00:00,77.0,-19.0,3.0,1028.0,3.58,0,0,clean
36624,2014-03-08 00:00:00,111.0,-16.0,2.0,1028.0,5.37,0,0,clean
36625,2014-03-08 01:00:00,144.0,-13.0,2.0,1027.0,7.16,0,0,clean
36626,2014-03-08 02:00:00,133.0,-12.0,2.0,1027.0,8.95,0,0,clean
36627,2014-03-08 03:00:00,110.0,-11.0,1.0,1026.0,10.74,0,0,clean
36628,2014-03-08 04:00:00,143.0,-8.0,0.0,1025.0,12.53,0,0,clean
36629,2014-03-08 05:00:00,136.0,-6.0,0.0,1025.0,14.32,0,0,clean
36630,2014-03-08 06:00:00,141.0,-5.0,0.0,1025.0,16.11,0,0,clean
36631,2014-03-08 07:00:00,160.0,-4.0,0.0,1025.0,17.9,0,0,clean
36632,2014-03-08 08:00:00,159.0,-4.0,1.0,1025.0,0.89,0,0,clean
36633,2014-03-08 09:00:00,167.0,-4.0,1.0,1025.0,3.13,0,0,clean
36634,2014-03-08 10:00:00,188.0,25.5,3.0,1025.0,0.89,0,0,random
36635,2014-03-08 11:00:00,196.0,-5.0,5.0,1024.0,2.68,0,0,clean
36636,2014-03-08 12:00:00,205.0,15.5,6.0,1023.0,4.47,0,0,random
36637,2014-03-08 13:00:00,201.0,15.5,8.0,1021.0,3.13,0,0,random
36638,2014-03-08 14:00:00,201.0,15.5,9.0,1020.0,1.79,0,0,random
36639,2014-03-08 15:00:00,202.0,-30.5,10.0,1019.0,4.92,0,0,random
36640,2014-03-08 16:00:00,201.0,-8.0,10.0,1019.0,9.84,0,0,clean
36641,2014-03-08 17:00:00,187.0,-8.0,10.0,1019.0,12.97,0,0,clean
36642,2014-03-08 18:00:00,187.0,-9.0,8.0,1020.0,14.76,0,0,clean
36643,2014-03-08 19:00:00,199.0,-7.0,6.0,1021.0,0.89,0,0,clean
36644,2014-03-08 20:00:00,206.0,-30.5,2.0,1022.0,1.79,0,0,random
36645,2014-03-08 21:00:00,213.0,-7.0,3.0,1023.0,0.89,0,0,clean
36646,2014-03-08 22:00:00,187.0,-7.0,1.0,1024.0,1.78,0,0,clean
36647,2014-03-08 23:00:00,218.0,-6.0,0.0,1024.0,0.89,0,0,clean
36648,2014-03-09 00:00:00,134.0,-8.0,-2.0,1024.0,1.79,0,0,clean
36649,2014-03-09 01:00:00,131.0,-9.0,-1.0,1025.0,0.89,0,0,clean
36650,2014-03-09 02:00:00,154.0,-20.5,-3.0,1025.0,0.89,0,0,random
36651,2014-03-09 03:00:00,112.0,-9.0,-3.0,1025.0,0.89,0,0,clean
36652,2014-03-09 04:00:00,55.0,-11.0,-3.0,1025.0,0.89,0,0,clean
36653,2014-03-09 05:00:00,172.0,0.0,0.0,1025.0,4.02,0,0,random
36654,2014-03-09 06:00:00,143.0,-8.0,-2.0,1026.0,5.81,0,0,clean
36655,2014-03-09 07:00:00,122.0,-8.0,-1.0,1027.0,0.89,0,0,clean
36656,2014-03-09 08:00:00,114.0,-7.0,0.0,1028.0,1.79,0,0,clean
36657,2014-03-09 09:00:00,100.0,-11.0,4.0,1028.0,0.89,0,0,clean
36658,2014-03-09 10:00:00,119.0,-11.0,4.0,1028.0,1.79,0,0,clean
36659,2014-03-09 11:00:00,130.0,-30.5,6.0,1028.0,0.89,0,0,random
36660,2014-03-09 12:00:00,145.0,-9.0,8.0,1027.0,4.02,0,0,clean
36661,2014-03-09 13:00:00,149.0,-11.0,8.0,1026.0,3.13,0,0,clean
36662,2014-03-09 14:00:00,163.0,-11.0,10.0,1025.0,6.26,0,0,clean
36663,2014-03-09 15:00:00,147.0,-12.0,10.0,1024.0,9.39,0,0,clean
36664,2014-03-09 16:00:00,133.0,-30.5,10.0,1024.0,12.52,0,0,random
36665,2014-03-09 17:00:00,126.0,-13.0,9.0,1024.0,15.65,0,0,clean
36666,2014-03-09 18:00:00,124.0,-11.0,7.0,1025.0,17.44,0,0,clean
36667,2014-03-09 19:00:00,122.0,-12.0,7.0,1025.0,22.36,0,0,clean
36668,2014-03-09 20:00:00,91.0,0.0,5.0,1026.0,27.28,0,0,random
36669,2014-03-09 21:00:00,98.0,-10.0,4.0,1027.0,32.2,0,0,clean
36670,2014-03-09 22:00:00,91.0,-6.0,2.0,1028.0,37.12,0,0,clean
36671,2014-03-09 23:00:00,78.0,-6.0,0.0,1028.0,38.91,0,0,clean
36672,2014-03-10 00:00:00,55.0,-6.0,0.0,1029.0,40.7,0,0,clean
36673,2014-03-10 01:00:00,40.0,-7.0,-1.0,1028.0,43.83,0,0,clean
36674,2014-03-10 02:00:00,36.0,-30.5,-1.0,1028.0,47.85,0,0,random
36675,2014-03-10 03:00:00,48.0,-8.0,-1.0,1028.0,50.98,0,0,clean
36676,2014-03-10 04:00:00,54.0,-8.0,-2.0,1027.0,0.89,0,0,clean
36677,2014-03-10 05:00:00,63.0,-10.0,-4.0,1027.0,1.78,0,0,clean
36678,2014-03-10 06:00:00,78.0,-8.0,-3.0,1027.0,0.89,0,0,clean
36679,2014-03-10 07:00:00,74.0,-7.0,-2.0,1027.0,0.45,0,0,clean
36680,2014-03-10 08:00:00,76.0,-7.0,0.0,1027.0,0.89,0,0,clean
36681,2014-03-10 09:00:00,81.0,-20.5,1.0,1027.0,1.79,0,0,random
36682,2014-03-10 10:00:00,86.0,-7.0,3.0,1026.0,3.58,0,0,clean
36683,2014-03-10 11:00:00,89.0,-7.0,4.0,1025.0,5.37,0,0,clean
36684,2014-03-10 12:00:00,96.0,15.5,5.0,1025.0,0.89,0,0,random
36685,2014-03-10 13:00:00,99.0,25.5,6.0,1023.0,1.79,0,0,random
36686,2014-03-10 14:00:00,102.0,-9.0,8.0,1021.0,1.79,0,0,clean
36687,2014-03-10 15:00:00,111.0,-9.0,9.0,1021.0,3.58,0,0,clean
36688,2014-03-10 16:00:00,121.0,0.0,9.0,1020.0,3.13,0,0,random
36689,2014-03-10 17:00:00,122.0,-8.0,8.0,1020.0,6.26,0,0,clean
36690,2014-03-10 18:00:00,135.0,-7.0,8.0,1019.0,9.39,0,0,clean
36691,2014-03-10 19:00:00,145.0,-7.0,6.0,1019.0,11.18,0,0,clean
36692,2014-03-10 20:00:00,159.0,-6.0,5.0,1020.0,0.45,0,0,clean
36693,2014-03-10 21:00:00,183.0,-5.0,3.0,1020.0,0.89,0,0,clean
36694,2014-03-10 22:00:00,187.0,-6.0,2.0,1020.0,1.78,0,0,clean
36695,2014-03-10 23:00:00,195.0,-20.5,3.0,1020.0,0.89,0,0,random
36696,2014-03-11 00:00:00,224.0,-5.0,2.0,1019.0,1.34,0,0,clean
36697,2014-03-11 01:00:00,259.0,15.5,1.0,1019.0,2.23,0,0,random
36698,2014-03-11 02:00:00,260.0,-5.0,1.0,1018.0,2.68,0,0,clean
36699,2014-03-11 03:00:00,257.0,-20.5,0.0,1018.0,3.13,0,0,random
36700,2014-03-11 04:00:00,267.0,-4.0,-1.0,1017.0,4.02,0,0,clean
36701,2014-03-11 05:00:00,260.0,-5.0,-1.0,1017.0,1.79,0,0,clean
36702,2014-03-11 06:00:00,259.0,-4.0,0.0,1017.0,0.89,0,0,clean
36703,2014-03-11 07:00:00,270.0,-5.0,-1.0,1017.0,3.13,0,0,clean
36704,2014-03-11 08:00:00,234.0,-5.0,2.0,1017.0,4.92,0,0,clean
36705,2014-03-11 09:00:00,245.0,25.5,5.0,1017.0,8.05,0,0,random
36706,2014-03-11 10:00:00,269.0,-6.0,8.0,1017.0,11.18,0,0,clean
36707,2014-03-11 11:00:00,303.0,-6.0,10.0,1017.0,15.2,0,0,clean
36708,2014-03-11 12:00:00,272.0,15.5,11.0,1016.0,0.89,0,0,random
36709,2014-03-11 13:00:00,234.0,-5.0,12.0,1016.0,1.78,0,0,clean
36710,2014-03-11 14:00:00,214.0,-5.0,12.0,1015.0,1.79,0,0,clean
36711,2014-03-11 15:00:00,225.0,-5.0,13.0,1015.0,3.58,0,0,clean
36712,2014-03-11 16:00:00,220.0,25.5,14.0,1015.0,1.79,0,0,random
36713,2014-03-11 17:00:00,209.0,-6.0,13.0,1015.0,0.89,0,0,clean
36714,2014-03-11 18:00:00,202.0,-7.0,12.0,1017.0,3.13,0,0,clean
36715,2014-03-11 19:00:00,168.0,-13.0,13.0,1018.0,10.28,0,0,clean
36716,2014-03-11 20:00:00,13.0,-13.0,11.0,1020.0,17.43,0,0,clean
36717,2014-03-11 21:00:00,18.0,-11.0,10.0,1021.0,26.37,0,0,clean
36718,2014-03-11 22:00:00,18.0,-9.0,9.0,1023.0,34.42,0,0,clean
36719,2014-03-11 23:00:00,13.0,-10.0,8.0,1023.0,5.81,0,0,clean
36720,2014-03-12 00:00:00,10.0,-11.0,8.0,1024.0,11.62,0,0,clean
36721,2014-03-12 01:00:00,11.0,-11.0,7.0,1025.0,5.81,0,0,clean
36722,2014-03-12 02:00:00,14.0,-11.0,7.0,1025.0,9.83,0,0,clean
36723,2014-03-12 03:00:00,13.0,-10.0,6.0,1025.0,4.02,0,0,clean
36724,2014-03-12 04:00:00,10.0,-11.0,6.0,1025.0,7.15,0,0,clean
36725,2014-03-12 05:00:00,10.0,-12.0,5.0,1025.0,11.17,0,0,clean
36726,2014-03-12 06:00:00,10.0,-14.0,6.0,1026.0,16.98,0,0,clean
36727,2014-03-12 07:00:00,11.0,-15.0,5.0,1027.0,21.9,0,0,clean
36728,2014-03-12 08:00:00,11.0,-19.0,6.0,1027.0,27.71,0,0,clean
36729,2014-03-12 09:00:00,11.0,-21.0,7.0,1028.0,33.52,0,0,clean
36730,2014-03-12 10:00:00,12.0,-23.0,7.0,1028.0,5.81,0,0,clean
36731,2014-03-12 11:00:00,13.0,-24.0,8.0,1028.0,11.62,0,0,clean
36732,2014-03-12 12:00:00,11.0,15.5,10.0,1027.0,4.02,0,0,random
36733,2014-03-12 13:00:00,10.0,-24.0,11.0,1026.0,8.04,0,0,clean
36734,2014-03-12 14:00:00,9.0,-24.0,10.0,1025.0,1.79,0,0,clean
36735,2014-03-12 15:00:00,13.0,-26.0,10.0,1024.0,3.58,0,0,clean
36736,2014-03-12 16:00:00,13.0,-25.0,10.0,1023.0,3.13,0,0,clean
36737,2014-03-12 17:00:00,13.0,-25.0,10.0,1023.0,0.89,0,0,clean
36738,2014-03-12 18:00:00,15.0,-24.0,9.0,1023.0,1.79,0,0,clean
36739,2014-03-12 19:00:00,20.0,-23.0,7.0,1024.0,2.68,0,0,clean
36740,2014-03-12 20:00:00,41.0,-23.0,6.0,1024.0,3.57,0,0,clean
36741,2014-03-12 21:00:00,35.0,15.5,3.0,1025.0,0.89,0,0,random
36742,2014-03-12 22:00:00,52.0,-20.0,2.0,1025.0,1.79,0,0,clean
36743,2014-03-12 23:00:00,66.0,-22.0,4.0,1026.0,3.58,0,0,clean
36744,2014-03-13 00:00:00,36.0,-22.0,2.0,1026.0,6.71,0,0,clean
36745,2014-03-13 01:00:00,18.0,-23.0,2.0,1026.0,8.5,0,0,clean
36746,2014-03-13 02:00:00,20.0,-30.5,1.0,1026.0,10.29,0,0,random
36747,2014-03-13 03:00:00,20.0,-22.0,0.0,1025.0,12.08,0,0,clean
36748,2014-03-13 04:00:00,14.0,-19.0,0.0,1025.0,0.89,0,0,clean
36749,2014-03-13 05:00:00,15.0,-15.0,-2.0,1025.0,1.78,0,0,clean
36750,2014-03-13 06:00:00,18.0,-19.0,-1.0,1025.0,0.89,0,0,clean
36751,2014-03-13 07:00:00,21.0,-15.0,-2.0,1025.0,0.89,0,0,clean
36752,2014-03-13 08:00:00,32.0,-19.0,3.0,1025.0,1.79,0,0,clean
36753,2014-03-13 09:00:00,21.0,-23.0,6.0,1025.0,3.58,0,0,clean
36754,2014-03-13 10:00:00,19.0,25.5,8.0,1024.0,0.89,0,0,random
36755,2014-03-13 11:00:00,12.0,-25.0,9.0,1023.0,3.13,0,0,clean
36756,2014-03-13 12:00:00,15.0,-24.0,11.0,1022.0,1.79,0,0,clean
36757,2014-03-13 13:00:00,16.0,-25.0,12.0,1020.0,4.92,0,0,clean
36758,2014-03-13 14:00:00,14.0,-23.0,12.0,1019.0,3.13,0,0,clean
36759,2014-03-13 15:00:00,18.0,-23.0,12.0,1018.0,8.05,0,0,clean
36760,2014-03-13 16:00:00,20.0,-22.0,13.0,1017.0,13.86,0,0,clean
36761,2014-03-13 17:00:00,19.0,-21.0,12.0,1017.0,18.78,0,0,clean
36762,2014-03-13 18:00:00,28.0,-21.0,11.0,1017.0,24.59,0,0,clean
36763,2014-03-13 19:00:00,32.0,-20.0,11.0,1017.0,29.51,0,0,clean
36764,2014-03-13 20:00:00,40.0,-19.0,10.0,1017.0,34.43,0,0,clean
36765,2014-03-13 21:00:00,39.0,-18.0,10.0,1018.0,0.89,0,0,clean
36766,2014-03-13 22:00:00,22.0,-20.5,8.0,1019.0,4.92,0,0,random
36767,2014-03-13 23:00:00,37.0,-26.0,10.0,1019.0,12.97,0,0,clean
36768,2014-03-14 00:00:00,24.0,25.5,10.0,1019.0,20.12,0,0,random
36769,2014-03-14 01:00:00,19.0,-25.0,9.0,1020.0,28.17,0,0,clean
36770,2014-03-14 02:00:00,11.0,-24.0,9.0,1020.0,33.98,0,0,clean
36771,2014-03-14 03:00:00,13.0,-23.0,8.0,1020.0,39.79,0,0,clean
36772,2014-03-14 04:00:00,11.0,-24.0,7.0,1020.0,46.94,0,0,clean
36773,2014-03-14 05:00:00,10.0,-23.0,6.0,1020.0,52.75,0,0,clean
36774,2014-03-14 06:00:00,7.0,-24.0,6.0,1021.0,57.67,0,0,clean
36775,2014-03-14 07:00:00,12.0,-22.0,4.0,1022.0,60.8,0,0,clean
36776,2014-03-14 08:00:00,15.0,-22.0,9.0,1022.0,63.93,0,0,clean
36777,2014-03-14 09:00:00,12.0,-23.0,11.0,1022.0,67.06,0,0,clean
36778,2014-03-14 10:00:00,16.0,-23.0,12.0,1022.0,71.08,0,0,clean
36779,2014-03-14 11:00:00,7.0,-23.0,12.0,1021.0,72.87,0,0,clean
36780,2014-03-14 12:00:00,12.0,-22.0,13.0,1020.0,3.13,0,0,clean
36781,2014-03-14 13:00:00,19.0,-23.0,14.0,1019.0,7.15,0,0,clean
36782,2014-03-14 14:00:00,22.0,-22.0,15.0,1017.0,4.02,0,0,clean
36783,2014-03-14 15:00:00,22.0,-30.5,16.0,1016.0,8.94,0,0,random
36784,2014-03-14 16:00:00,16.0,-21.0,17.0,1015.0,14.75,0,0,clean
36785,2014-03-14 17:00:00,20.0,25.5,16.0,1014.0,20.56,0,0,random
36786,2014-03-14 18:00:00,30.0,-20.0,15.0,1014.0,26.37,0,0,clean
36787,2014-03-14 19:00:00,32.0,-18.0,12.0,1014.0,30.39,0,0,clean
36788,2014-03-14 20:00:00,38.0,-16.0,12.0,1014.0,35.31,0,0,clean
36789,2014-03-14 21:00:00,52.0,-17.0,11.0,1014.0,39.33,0,0,clean
36790,2014-03-14 22:00:00,63.0,-15.0,11.0,1013.0,41.12,0,0,clean
36791,2014-03-14 23:00:00,66.0,-14.0,11.0,1013.0,45.14,0,0,clean
36792,2014-03-15 00:00:00,72.0,-13.0,8.0,1012.0,46.93,0,0,clean
36793,2014-03-15 01:00:00,63.0,-11.0,7.0,1012.0,48.72,0,0,clean
36794,2014-03-15 02:00:00,69.0,0.0,2.0,1012.0,0.89,0,0,random
36795,2014-03-15 03:00:00,78.0,-12.0,3.0,1011.0,0.89,0,0,clean
36796,2014-03-15 04:00:00,85.0,-12.0,1.0,1011.0,1.79,0,0,clean
36797,2014-03-15 05:00:00,82.0,0.0,1.0,1010.0,0.89,0,0,random
36798,2014-03-15 06:00:00,87.0,-9.0,1.0,1011.0,0.89,0,0,clean
36799,2014-03-15 07:00:00,93.0,-7.0,1.0,1011.0,0.89,0,0,clean
36800,2014-03-15 08:00:00,116.0,-10.0,6.0,1011.0,0.45,0,0,clean
36801,2014-03-15 09:00:00,99.0,-12.0,8.0,1012.0,1.34,0,0,clean
36802,2014-03-15 10:00:00,88.0,0.0,11.0,1012.0,2.23,0,0,random
36803,2014-03-15 11:00:00,91.0,-13.0,12.0,1011.0,3.12,0,0,clean
36804,2014-03-15 12:00:00,109.0,-12.0,15.0,1011.0,1.79,0,0,clean
36805,2014-03-15 13:00:00,110.0,-12.0,17.0,1010.0,1.79,0,0,clean
36806,2014-03-15 14:00:00,109.0,25.5,20.0,1009.0,1.79,0,0,random
36807,2014-03-15 15:00:00,123.0,-14.0,21.0,1008.0,4.92,0,0,clean
36808,2014-03-15 16:00:00,136.0,-13.0,22.0,1008.0,8.05,0,0,clean
36809,2014-03-15 17:00:00,119.0,-12.0,20.0,1009.0,11.18,0,0,clean
36810,2014-03-15 18:00:00,116.0,-30.5,19.0,1009.0,12.97,0,0,random
36811,2014-03-15 19:00:00,101.0,-8.0,16.0,1010.0,16.1,0,0,clean
36812,2014-03-15 20:00:00,131.0,-8.0,14.0,1011.0,17.89,0,0,clean
36813,2014-03-15 21:00:00,168.0,-7.0,13.0,1011.0,19.68,0,0,clean
36814,2014-03-15 22:00:00,189.0,-6.0,14.0,1013.0,23.7,0,0,clean
36815,2014-03-15 23:00:00,183.0,-4.0,12.0,1013.0,27.72,0,0,clean
36816,2014-03-16 00:00:00,205.0,-7.0,11.0,1014.0,30.85,0,0,clean
36817,2014-03-16 01:00:00,188.0,-9.0,10.0,1015.0,32.64,0,0,clean
36818,2014-03-16 02:00:00,148.0,-10.0,8.0,1015.0,0.89,0,0,clean
36819,2014-03-16 03:00:00,137.0,25.5,7.0,1015.0,1.78,0,0,random
36820,2014-03-16 04:00:00,140.0,-9.0,6.0,1015.0,2.67,0,0,clean
36821,2014-03-16 05:00:00,141.0,-9.0,5.0,1016.0,3.56,0,0,clean
36822,2014-03-16 06:00:00,121.0,-11.0,7.0,1017.0,4.45,0,0,clean
36823,2014-03-16 07:00:00,109.0,-11.0,7.0,1017.0,1.79,0,0,clean
36824,2014-03-16 08:00:00,83.0,-9.0,10.0,1018.0,0.45,0,0,clean
36825,2014-03-16 09:00:00,78.0,-20.5,12.0,1019.0,3.13,0,0,random
36826,2014-03-16 10:00:00,77.0,-12.0,13.0,1018.0,1.79,0,0,clean
36827,2014-03-16 11:00:00,79.0,-13.0,14.0,1018.0,5.81,0,0,clean
36828,2014-03-16 12:00:00,73.0,-14.0,16.0,1018.0,3.13,0,0,clean
36829,2014-03-16 13:00:00,75.0,-12.0,16.0,1016.0,4.02,0,0,clean
36830,2014-03-16 14:00:00,91.0,-11.0,17.0,1015.0,8.04,0,0,clean
36831,2014-03-16 15:00:00,104.0,-9.0,17.0,1013.0,12.96,0,0,clean
36832,2014-03-16 16:00:00,116.0,-8.0,17.0,1012.0,16.98,0,0,clean
36833,2014-03-16 17:00:00,121.0,-8.0,16.0,1012.0,21.0,0,0,clean
36834,2014-03-16 18:00:00,137.0,-7.0,15.0,1012.0,25.02,0,0,clean
36835,2014-03-16 19:00:00,151.0,-6.0,13.0,1012.0,28.15,0,0,clean
36836,2014-03-16 20:00:00,159.0,-6.0,12.0,1013.0,31.28,0,0,clean
36837,2014-03-16 21:00:00,157.0,-5.0,11.0,1013.0,34.41,0,0,clean
36838,2014-03-16 22:00:00,151.0,-5.0,10.0,1013.0,37.54,0,0,clean
36839,2014-03-16 23:00:00,150.0,-5.0,9.0,1012.0,0.89,0,0,clean
36840,2014-03-17 00:00:00,149.0,-30.5,8.0,1012.0,0.89,0,0,random
36841,2014-03-17 01:00:00,141.0,-30.5,6.0,1011.0,0.45,0,0,random
36842,2014-03-17 02:00:00,144.0,-4.0,4.0,1011.0,1.79,0,0,clean
36843,2014-03-17 03:00:00,148.0,-4.0,6.0,1010.0,0.89,0,0,clean
36844,2014-03-17 04:00:00,144.0,-4.0,5.0,1010.0,1.78,0,0,clean
36845,2014-03-17 05:00:00,150.0,-20.5,4.0,1010.0,0.89,0,0,random
36846,2014-03-17 06:00:00,152.0,25.5,4.0,1010.0,1.79,0,0,random
36847,2014-03-17 07:00:00,155.0,-4.0,5.0,1011.0,3.58,0,0,clean
36848,2014-03-17 08:00:00,165.0,-4.0,8.0,1011.0,6.71,0,0,clean
36849,2014-03-17 09:00:00,181.0,-5.0,10.0,1012.0,9.84,0,0,clean
36850,2014-03-17 10:00:00,191.0,-5.0,12.0,1011.0,12.97,0,0,clean
36851,2014-03-17 11:00:00,124.0,-10.0,16.0,1012.0,20.12,0,0,clean
36852,2014-03-17 12:00:00,36.0,-11.0,19.0,1011.0,27.27,0,0,clean
36853,2014-03-17 13:00:00,40.0,-10.0,19.0,1011.0,35.32,0,0,clean
36854,2014-03-17 14:00:00,49.0,-10.0,20.0,1010.0,44.26,0,0,clean
36855,2014-03-17 15:00:00,30.0,-10.0,21.0,1010.0,54.09,0,0,clean
36856,2014-03-17 16:00:00,27.0,-20.5,21.0,1010.0,63.92,0,0,random
36857,2014-03-17 17:00:00,27.0,-11.0,20.0,1011.0,73.75,0,0,clean
36858,2014-03-17 18:00:00,22.0,-10.0,18.0,1012.0,84.93,0,0,clean
36859,2014-03-17 19:00:00,24.0,-11.0,18.0,1014.0,93.87,0,0,clean
36860,2014-03-17 20:00:00,21.0,-11.0,17.0,1016.0,101.02,0,0,clean
36861,2014-03-17 21:00:00,26.0,-10.0,16.0,1017.0,106.83,0,0,clean
36862,2014-03-17 22:00:00,17.0,-11.0,15.0,1018.0,112.64,0,0,clean
36863,2014-03-17 23:00:00,23.0,-11.0,15.0,1018.0,119.79,0,0,clean
36864,2014-03-18 00:00:00,23.0,-11.0,12.0,1019.0,123.81,0,0,clean
36865,2014-03-18 01:00:00,21.0,-10.0,10.0,1019.0,129.62,0,0,clean
36866,2014-03-18 02:00:00,21.0,-13.0,13.0,1020.0,5.81,0,0,clean
36867,2014-03-18 03:00:00,17.0,-12.0,11.0,1021.0,9.83,0,0,clean
36868,2014-03-18 04:00:00,15.0,-12.0,11.0,1021.0,12.96,0,0,clean
36869,2014-03-18 05:00:00,13.0,-30.5,9.0,1022.0,0.89,0,0,random
36870,2014-03-18 06:00:00,17.0,-12.0,8.0,1022.0,3.13,0,0,clean
36871,2014-03-18 07:00:00,14.0,-10.0,6.0,1023.0,6.26,0,0,clean
36872,2014-03-18 08:00:00,20.0,-12.0,13.0,1024.0,10.28,0,0,clean
36873,2014-03-18 09:00:00,18.0,-12.0,14.0,1024.0,14.3,0,0,clean
36874,2014-03-18 10:00:00,16.0,-12.0,15.0,1024.0,3.13,0,0,clean
36875,2014-03-18 11:00:00,27.0,-8.0,15.0,1024.0,8.94,0,0,clean
36876,2014-03-18 12:00:00,52.0,-7.0,15.0,1024.0,13.86,0,0,clean
36877,2014-03-18 13:00:00,67.0,-7.0,15.0,1023.0,18.78,0,0,clean
36878,2014-03-18 14:00:00,76.0,-30.5,15.0,1022.0,24.59,0,0,random
36879,2014-03-18 15:00:00,79.0,-7.0,14.0,1022.0,31.74,0,0,clean
36880,2014-03-18 16:00:00,76.0,-6.0,14.0,1021.0,37.55,0,0,clean
36881,2014-03-18 17:00:00,66.0,-6.0,13.0,1021.0,44.7,0,0,clean
36882,2014-03-18 18:00:00,60.0,-7.0,12.0,1021.0,50.51,0,0,clean
36883,2014-03-18 19:00:00,66.0,-8.0,11.0,1021.0,55.43,0,0,clean
36884,2014-03-18 20:00:00,61.0,-9.0,10.0,1022.0,59.45,0,0,clean
36885,2014-03-18 21:00:00,57.0,-10.0,9.0,1022.0,62.58,0,0,clean
36886,2014-03-18 22:00:00,47.0,-12.0,9.0,1022.0,66.6,0,0,clean
36887,2014-03-18 23:00:00,30.0,-12.0,7.0,1022.0,68.39,0,0,clean
36888,2014-03-19 00:00:00,34.0,-11.0,7.0,1022.0,70.18,0,0,clean
36889,2014-03-19 01:00:00,29.0,-10.0,7.0,1021.0,73.31,0,0,clean
36890,2014-03-19 02:00:00,47.0,-8.0,6.0,1021.0,75.1,0,0,clean
36891,2014-03-19 03:00:00,72.0,-30.5,5.0,1021.0,76.89,0,0,random
36892,2014-03-19 04:00:00,73.0,-7.0,5.0,1021.0,1.79,0,0,clean
36893,2014-03-19 05:00:00,70.0,-8.0,6.0,1021.0,1.79,0,0,clean
36894,2014-03-19 06:00:00,78.0,-20.5,6.0,1022.0,2.68,0,0,random
36895,2014-03-19 07:00:00,90.0,-7.0,6.0,1022.0,3.57,0,0,clean
36896,2014-03-19 08:00:00,92.0,-7.0,7.0,1022.0,0.89,0,0,clean
36897,2014-03-19 09:00:00,94.0,-7.0,8.0,1022.0,1.78,0,0,clean
36898,2014-03-19 10:00:00,96.0,-7.0,9.0,1022.0,3.57,0,0,clean
36899,2014-03-19 11:00:00,77.0,-8.0,9.0,1022.0,3.13,0,0,clean
36900,2014-03-19 12:00:00,79.0,-9.0,10.0,1022.0,6.26,0,0,clean
36901,2014-03-19 13:00:00,79.0,-6.0,10.0,1023.0,11.18,0,0,clean
36902,2014-03-19 14:00:00,74.0,25.5,12.0,1022.0,16.1,0,0,random
36903,2014-03-19 15:00:00,76.0,-4.0,13.0,1022.0,3.13,0,0,clean
36904,2014-03-19 16:00:00,66.0,-4.0,12.0,1022.0,6.26,0,0,clean
36905,2014-03-19 17:00:00,44.0,-4.0,12.0,1021.0,1.79,0,0,clean
36906,2014-03-19 18:00:00,48.0,-4.0,11.0,1022.0,1.79,0,0,clean
36907,2014-03-19 19:00:00,52.0,-4.0,11.0,1023.0,4.92,0,0,clean
36908,2014-03-19 20:00:00,20.0,-4.0,11.0,1024.0,8.94,0,0,clean
36909,2014-03-19 21:00:00,15.0,-30.5,10.0,1026.0,16.09,0,0,random
36910,2014-03-19 22:00:00,13.0,-18.0,10.0,1027.0,23.24,0,0,clean
36911,2014-03-19 23:00:00,14.0,-18.0,8.0,1028.0,28.16,0,0,clean
36912,2014-03-20 00:00:00,10.0,-17.0,6.0,1029.0,32.18,0,0,clean
36913,2014-03-20 01:00:00,7.0,-17.0,8.0,1029.0,35.31,0,0,clean
36914,2014-03-20 02:00:00,5.0,-17.0,7.0,1028.0,41.12,0,0,clean
36915,2014-03-20 03:00:00,6.0,-16.0,6.0,1028.0,45.14,0,0,clean
36916,2014-03-20 04:00:00,7.0,-20.5,8.0,1028.0,50.06,0,0,random
36917,2014-03-20 05:00:00,10.0,-16.0,7.0,1028.0,54.98,0,0,clean
36918,2014-03-20 06:00:00,9.0,-16.0,7.0,1028.0,59.9,0,0,clean
36919,2014-03-20 07:00:00,11.0,-15.0,8.0,1028.0,64.82,0,0,clean
36920,2014-03-20 08:00:00,9.0,-16.0,12.0,1029.0,70.63,0,0,clean
36921,2014-03-20 09:00:00,11.0,-16.0,12.0,1029.0,76.44,0,0,clean
36922,2014-03-20 10:00:00,13.0,-16.0,14.0,1029.0,83.59,0,0,clean
36923,2014-03-20 11:00:00,11.0,-17.0,15.0,1028.0,87.61,0,0,clean
36924,2014-03-20 12:00:00,17.0,-17.0,16.0,1027.0,90.74,0,0,clean
36925,2014-03-20 13:00:00,14.0,-17.0,16.0,1026.0,3.13,0,0,clean
36926,2014-03-20 14:00:00,13.0,0.0,18.0,1024.0,0.89,0,0,random
36927,2014-03-20 15:00:00,9.0,-17.0,18.0,1024.0,2.68,0,0,clean
36928,2014-03-20 16:00:00,7.0,-17.0,18.0,1023.0,3.13,0,0,clean
36929,2014-03-20 17:00:00,9.0,-17.0,18.0,1023.0,0.89,0,0,clean
36930,2014-03-20 18:00:00,11.0,-17.0,16.0,1023.0,1.79,0,0,clean
36931,2014-03-20 19:00:00,12.0,-17.0,15.0,1023.0,0.89,0,0,clean
36932,2014-03-20 20:00:00,18.0,25.5,12.0,1024.0,1.78,0,0,random
36933,2014-03-20 21:00:00,11.0,-15.0,10.0,1024.0,1.79,0,0,clean
