time,{tank1}.tank1.WaterTank1.inFlow,{tank1}.tank1.Tank1WaterLevel,{tank1}.tank1.Tank2WaterLevel,{tank1}.tank1.Tank1InFlow,{tank1}.tank1.Tank2OutFlow,{tank1}.tank1.WaterTank2.I1.state,{controller}.controller.wt3_valve,{tank2}.tank2.puddle,{tank2}.tank2.Tank3OutFlow,{tank2}.tank2.level
544.7,0,3.04786374,2.998630879,0,0.500271444,50.02714438,0,36.72917058,0,1.11106872
544.75,1,3.068871962,2.994300823,1,0.499193837,49.91938367,0,36.72917058,0,1.131082059
544.8,1,3.095001052,2.998228718,1,0.499256035,49.92560348,0,36.72917058,0,1.161037282
544.85,0,3.092494323,3.004079427,0,0.500286881,50.02868811,0,36.72917058,0,1.181007316
544.9,0,3.062552165,3.003972709,0,0.500982244,50.09822437,0,36.72917058,0,1.211021092
544.95,0,3.047865324,2.998632439,0,0.500271757,50.02717565,0,36.72917058,0,1.231058064
545,1,3.07871259,2.994481967,1,0.498957829,49.89578286,0,36.72917058,0,1.261076738
545.05,1,3.095002621,2.998230263,1,0.499256344,49.92563444,0,36.72917058,0,1.281039431
545.1,0,3.080996575,3.005569675,0,0.500780211,50.07802112,0,36.72917058,0,1.310993816
545.15,0,3.062553718,3.003974239,0,0.50098255,50.09825503,0,36.72917058,0,1.331019945
545.2,1,3.057375516,2.995792352,1,0.499687424,49.96874236,0,36.72917058,0,1.361078224
545.25,1,3.078714127,2.994483481,1,0.498958132,49.89581322,0,36.72917058,0,1.381070038
545.3,1,3.102005803,3.001240608,1,0.499702802,49.97028024,0,36.72917058,0,1.411009957
545.35,0,3.080998098,3.005571175,0,0.500780512,50.07805118,0,36.72917058,0,1.430995587
545.4,0,3.054869781,3.00164404,0,0.500718466,50.07184662,0,36.72917058,0,1.461038825
545.45,1,3.057377023,2.995793837,1,0.499687721,49.96877212,0,36.72917058,0,1.48106777
545.5,1,3.087319946,2.995901309,1,0.49899251,49.89925096,0,36.72917058,0,1.51105247
545.55,1,3.102007295,3.001242079,1,0.499703097,49.9703097,0,36.72917058,0,1.531014487
545.6,0,3.071160787,3.005393298,0,0.501017175,50.10171746,0,36.72917058,0,1.560994304
545.65,0,3.054871259,3.001645496,0,0.500718758,50.0718758,0,36.72917058,0,1.581030611
545.7,1,3.068878054,2.994306824,1,0.499195039,49.91950393,0,36.72917058,0,1.611074731
545.75,1,3.08732141,2.99590275,1,0.498992798,49.89927985,0,36.72917058,0,1.631047612
545.8,0,3.092500354,3.004085369,0,0.500288072,50.02880719,0,36.72917058,0,1.660987854
545.85,0,3.071162236,3.005394725,0,0.501017461,50.10174606,0,36.72917058,0,1.680995059
545.9,0,3.047871296,2.998638322,0,0.500272936,50.02729355,0,36.72917058,0,1.711053676
545.95,1,3.068879489,2.994308237,1,0.499195322,49.91953225,0,36.72917058,0,1.731067075
546,1,3.095008534,2.998236088,1,0.499257512,49.92575118,0,36.72917058,0,1.761022386
546.05,0,3.092501775,3.004086768,0,0.500288352,50.02883522,0,36.72917058,0,1.780992479
546.1,0,3.062559573,3.003980006,0,0.500983706,50.09837061,0,36.72917058,0,1.811006344
546.15,0,3.047872702,2.998639708,0,0.500273213,50.02732131,0,36.72917058,0,1.831043375
546.2,1,3.078719924,2.994489192,1,0.498959276,49.89592765,0,36.72917058,0,1.861062136
546.25,1,3.095009926,2.99823746,1,0.499257787,49.92577866,0,36.72917058,0,1.881024887
546.3,0,3.081003837,3.005576828,0,0.500781645,50.07816448,0,36.72917058,0,1.910979359
546.35,0,3.062560951,3.003981364,0,0.500983978,50.09839782,0,36.72917058,0,1.931005545
546.4,1,3.057382706,2.995799434,1,0.499688843,49.96888429,0,36.72917058,0,1.961063909
546.45,1,3.078721289,2.994490536,1,0.498959546,49.89595459,0,36.72917058,0,1.98105578
546.5,1,3.102012921,3.001247621,1,0.499704208,49.97042077,0,36.72917058,0,2.010995784
546.55,0,3.081005188,3.005578159,0,0.500781912,50.07819115,0,36.72917058,0,2.03098147
546.6,0,3.05487683,3.001650984,0,0.500719858,50.07198577,1,36.72917058,0,2.061024792
546.65,1,3.057384044,2.995800752,1,0.499689107,49.96891071,1,36.73636677,2.77097359,1.977249249
546.7,1,3.087326925,2.995908184,1,0.498993887,49.89938873,1,36.7475035,2.587804492,1.846547548
546.75,1,3.102014246,3.001248926,1,0.499704469,49.97044692,1,36.75451659,2.473936275,1.765296017
546.8,0,3.071167697,3.005400104,0,0.501018539,50.10185386,1,36.76446383,2.314716268,1.651683372
546.85,0,3.054878141,3.001652276,0,0.500720117,50.07201166,1,36.77073815,2.215836927,1.581127267
546.9,1,3.068884896,2.994313563,1,0.49919639,49.91963898,1,36.77965286,2.077518242,1.482428919
546.95,1,3.087328224,2.995909463,1,0.498994144,49.89941436,1,36.78528576,1.991482925,1.421037765
547,0,3.092507128,3.004092042,0,0.500289409,50.0289409,1,36.7933031,1.871118232,1.335150624
547.05,0,3.071168982,3.005401371,0,0.501018792,50.10187924,1,36.79837836,1.796381925,1.281821964
547.1,0,3.047878002,2.998644929,0,0.500274259,50.02742594,1,36.80561639,1.691910931,1.207275894
547.15,1,3.068886168,2.994314817,1,0.499196641,49.91966411,1,36.81020773,1.626952274,1.16092415
547.2,1,3.095015174,2.998242629,1,0.499258823,49.92588226,1,36.81676878,1.536006175,1.096028871
547.25,0,3.092508388,3.004093283,0,0.500289658,50.02896578,1,36.82093922,1.479487729,1.055699705
547.3,0,3.062566147,3.003986482,0,0.500985004,50.09850039,1,36.82691172,1.400513378,0.999346957
547.35,0,3.04787925,2.998646158,0,0.500274506,50.02745058,1,36.83071673,1.351472614,0.964353547
547.4,1,3.078726433,2.994495604,1,0.498960561,49.89605615,0,36.83617841,1.282828624,0.915372107
547.45,1,3.095016409,2.998243847,1,0.499259066,49.92590665,0,36.83647402,0,0.931058814
547.5,0,3.081010282,3.005583177,0,0.500782917,50.07829171,0,36.83647402,0,0.961013363
547.55,0,3.06256737,3.003987687,0,0.500985245,50.09852454,0,36.83647402,0,0.9810396
547.6,1,3.057389087,2.99580572,1,0.499690103,49.96901027,0,36.83647402,0,1.01109804
547.65,1,3.078727645,2.994496797,1,0.498960801,49.89608006,0,36.83647402,0,1.031089962
547.7,1,3.102019239,3.001253845,1,0.499705455,49.9705455,0,36.83647402,0,1.061030041
547.75,0,3.081011481,3.005584359,0,0.500783154,50.07831538,0,36.83647402,0,1.081015777
547.8,0,3.054883085,3.001657146,0,0.500721093,50.07210926,0,36.83647402,0,1.111059174
547.85,1,3.057390274,2.99580689,1,0.499690337,49.9690337,0,36.83647402,0,1.131088224
547.9,1,3.087333119,2.995914285,1,0.49899511,49.899511,0,36.83647402,0,1.16107308
547.95,1,3.102020415,3.001255003,1,0.499705687,49.97056871,0,36.83647402,0,1.181035202
548,0,3.071173829,3.005406145,0,0.501019749,50.10197492,0,36.83647402,0,1.211015175
548.05,0,3.054884249,3.001658293,0,0.500721322,50.07213223,0,36.83647402,0,1.231051584
548.1,1,3.068890967,2.994319544,1,0.499197588,49.91975884,0,36.83647402,0,1.261095858
548.15,1,3.087334271,2.99591542,1,0.498995337,49.89953375,0,36.83647402,0,1.281068841
548.2,0,3.092513139,3.004097964,0,0.500290596,50.02905958,0,36.83647402,0,1.311009236
548.25,0,3.07117497,3.005407269,0,0.501019974,50.10199744,0,36.83647402,0,1.331016542
548.3,0,3.047883955,2.998650792,0,0.500275434,50.02754344,0,36.83647402,0,1.361075309
548.35,1,3.068892097,2.994320657,1,0.499197811,49.91978115,0,36.83647402,0,1.381088808
548.4,1,3.095021067,2.998248435,1,0.499259986,49.9259986,0,36.83647402,0,1.411044269
548.45,0,3.092514258,3.004099066,0,0.500290817,50.02908166,0,36.83647402,0,1.431014461
548.5,0,3.062571982,3.00399223,0,0.500986156,50.09861558,0,36.83647402,0,1.461028474
548.55,0,3.047885062,2.998651883,0,0.500275653,50.02756531,0,36.83647402,0,1.481065602
548.6,1,3.07873221,2.994501295,1,0.498961702,49.8961702,0,36.83647402,0,1.51108451
548.65,1,3.095022163,2.998249515,1,0.499260202,49.92602024,0,36.83647402,0,1.531047358
548.7,0,3.081016002,3.005588812,0,0.500784046,50.07840462,0,36.83647402,0,1.561001975
548.75,0,3.062573067,3.0039933,0,0.50098637,50.09863701,0,36.83647402,0,1.581028257
548.8,1,3.05739475,2.995811299,1,0.499691221,49.96912207,0,36.83647402,0,1.611086765
548.85,1,3.078733285,2.994502354,1,0.498961914,49.89619142,0,36.83647402,0,1.631078731
548.9,1,3.102024847,3.001259369,1,0.499706562,49.97065619,0,36.83647402,0,1.661018877
548.95,0,3.081017066,3.00558986,0,0.500784256,50.07842563,0,36.83647402,0,1.681004657
549,0,3.054888637,3.001662615,0,0.500722189,50.07221885,0,36.83647402,0,1.71104812
549.05,1,3.057395804,2.995812337,1,0.499691429,49.96914287,0,36.83647402,0,1.731077215
549.1,1,3.087338615,2.9959197,1,0.498996195,49.89961951,0,36.83647402,0,1.761062137
549.15,1,3.10202589,3.001260396,1,0.499706768,49.97067679,0,36.83647402,0,1.781024302
549.2,0,3.071179271,3.005411507,0,0.501020824,50.10208236,0,36.83647402,0,1.811004339
549.25,0,3.05488967,3.001663633,0,0.500722392,50.07223925,0,36.83647402,0,1.831040792
549.3,1,3.068896356,2.994324852,1,0.499198652,49.91986522,0,36.83647402,0,1.86108513
549.35,1,3.087339638,2.995920707,1,0.498996397,49.8996397,0,36.83647402,0,1.881058156
549.4,0,3.092518475,3.004103219,0,0.500291649,50.0291649,0,36.83647402,0,1.910998614
549.45,0,3.071180284,3.005412504,0,0.501021023,50.10210235,0,36.83647402,0,1.931005962
549.5,0,3.047889237,2.998655996,0,0.500276477,50.02764773,0,36.83647402,0,1.961064792
549.55,1,3.068897358,2.99432584,1,0.49919885,49.91988502,0,36.83647402,0,1.981078333
549.6,1,3.095026297,2.998253587,1,0.499261018,49.92610185,0,36.83647402,0,2.011033856
549.65,0,3.092519467,3.004104197,0,0.500291845,50.0291845,0,36.83647402,0,2.03100409
549.7,0,3.06257716,3.003997331,0,0.500987178,50.09871781,1,36.83647402,0,2.061018164
549.75,0,3.04789022,2.998656964,0,0.500276671,50.02766713,1,36.84364924,2.770975995,1.977250965
549.8,1,3.078737338,2.994506346,1,0.498962714,49.89627141,1,36.85475365,2.587852712,1.846581956
549.85,1,3.09502727,2.998254546,1,0.499261211,49.92612106,1,36.86174648,2.473982901,1.765329287
549.9,0,3.081021079,3.005593813,0,0.500785048,50.07850484,1,36.8716649,2.314725155,1.651689713
549.95,0,3.062578124,3.003998281,0,0.500987368,50.09873683,1,36.87792099,2.215831674,1.581123519
550,1,3.057399777,2.995816251,1,0.499692213,49.96922129,1,36.88680981,2.077532816,1.482439318
550.05,1,3.078738292,2.994507285,1,0.498962902,49.89629025,1,36.89242643,1.991522724,1.421066164
550.1,1,3.102029823,3.001264271,1,0.499707544,49.97075443,1,36.90042065,1.871154566,1.335176551
550.15,0,3.081022023,3.005594743,0,0.500785235,50.07852349,1,36.90548124,1.796386989,1.281825578
550.2,0,3.054893564,3.001667469,0,0.500723161,50.07231612,1,36.91269824,1.691895256,1.207264708
550.25,1,3.057400712,2.995817172,1,0.499692398,49.96923975,1,36.91727624,1.62695891,1.160928886
550.3,1,3.087343494,2.995924506,1,0.498997158,49.89971582,1,36.92381838,1.536052056,1.09606161
550.35,1,3.102030749,3.001265183,1,0.499707727,49.97077271,1,36.92797684,1.47952019,1.055722868
550.4,0,3.071184102,3.005416265,0,0.501021777,50.10217771,1,36.93393207,1.400497665,0.999335745
550.45,0,3.054894481,3.001668372,0,0.500723342,50.07233422,1,36.93772601,1.35145703,0.964342427
550.5,1,3.068901138,2.994329564,1,0.499199596,49.91995963,0,36.94317188,1.282848725,0.91538645
550.55,1,3.087344402,2.9959254,1,0.498997337,49.89973374,0,36.94346663,0,0.931083351
550.6,0,3.09252321,3.004107884,0,0.500292584,50.02925838,0,36.94346663,0,0.961023865
550.65,0,3.071185,3.00541715,0,0.501021955,50.10219546,0,36.94346663,0,0.981031251
550.7,0,3.047893925,2.998660614,0,0.500277403,50.02774028,0,36.94346663,0,1.011090137
550.75,1,3.068902028,2.99433044,1,0.499199772,49.9199772,0,36.94346663,0,1.031103715
550.8,1,3.095030939,2.99825816,1,0.499261935,49.92619348,0,36.94346663,0,1.061059293
550.85,0,3.092524091,3.004108752,0,0.500292758,50.02927577,0,36.94346663,0,1.081029564
550.9,0,3.062581756,3.004001859,0,0.500988085,50.09880854,0,36.94346663,0,1.111043693
550.95,0,3.047894798,2.998661474,0,0.500277575,50.0277575,0,36.94346663,0,1.131080899
551,1,3.078741888,2.994510828,1,0.498963612,49.89636124,0,36.94346663,0,1.161099921
551.05,1,3.095031803,2.998259011,1,0.499262105,49.92621053,0,36.94346663,0,1.181062846
551.1,0,3.081025584,3.005598251,0,0.500785938,50.07859378,0,36.94346663,0,1.211017577
551.15,0,3.062582611,3.004002701,0,0.500988254,50.09882542,0,36.94346663,0,1.231043935
551.2,1,3.057404237,2.995820645,1,0.499693094,49.96930935,0,36.94346663,0,1.261102556
551.25,1,3.078742735,2.994511662,1,0.49896378,49.89637796,0,36.94346663,0,1.281094597
551.3,1,3.10203424,3.001268622,1,0.499708416,49.97084162,0,36.94346663,0,1.311034855
551.35,0,3.081026422,3.005599077,0,0.500786103,50.07861033,0,36.94346663,0,1.331020709
551.4,0,3.054897937,3.001671777,0,0.500724025,50.07240245,0,36.94346663,0,1.361064283
551.45,1,3.057405068,2.995821463,1,0.499693257,49.96932574,0,36.94346663,0,1.381093451
551.5,1,3.087347824,2.995928771,1,0.498998013,49.89980129,0,36.94346663,0,1.411078483
551.55,1,3.102035062,3.001269431,1,0.499708578,49.97085785,0,36.94346663,0,1.431040721
551.6,0,3.071188389,3.005420488,0,0.501022623,50.10226234,0,36.94346663,0,1.461020867
551.65,0,3.054898751,3.001672578,0,0.500724185,50.07241851,0,36.94346663,0,1.481057391
551.7,1,3.068905383,2.994333745,1,0.499200434,49.92004342,0,36.94346663,0,1.511101837
551.75,1,3.087348629,2.995929564,1,0.498998172,49.8998172,0,36.94346663,0,1.531074934
551.8,0,3.092527412,3.004112024,0,0.500293413,50.02934134,0,36.94346663,0,1.561015498
551.85,0,3.071189186,3.005421274,0,0.501022781,50.10227809,0,36.94346663,0,1.581022917
551.9,0,3.047898086,2.998664713,0,0.500278224,50.02782242,0,36.94346663,0,1.611081853
551.95,1,3.068906172,2.994334523,1,0.49920059,49.92005901,0,36.94346663,0,1.631095464
552,1,3.095035059,2.998262218,1,0.499262748,49.92627481,0,36.94346663,0,1.661051091
552.05,0,3.092528194,3.004112794,0,0.500293568,50.02935677,0,36.94346663,0,1.681021394
552.1,0,3.062585835,3.004005877,0,0.500988891,50.09888906,0,36.94346663,0,1.711035572
552.15,0,3.04789886,2.998665476,0,0.500278377,50.0278377,0,36.94346663,0,1.73107281
552.2,1,3.078745927,2.994514807,1,0.49896441,49.89644097,0,36.94346663,0,1.761091881
552.25,1,3.095035825,2.998262973,1,0.499262899,49.92628994,0,36.94346663,0,1.781054837
552.3,0,3.081029583,3.00560219,0,0.500786727,50.07867272,0,36.94346663,0,1.811009616
552.35,0,3.062586594,3.004006625,0,0.50098904,50.09890404,0,36.94346663,0,1.831036006
552.4,1,3.057408197,2.995824545,1,0.499693875,49.96938751,0,36.94346663,0,1.861094674
552.45,1,3.078746678,2.994515547,1,0.498964558,49.8964558,0,36.94346663,0,1.881086746
552.5,1,3.10203816,3.001272483,1,0.49970919,49.97091901,0,36.94346663,0,1.911027051
552.55,0,3.081030327,3.005602923,0,0.500786874,50.07868741,0,36.94346663,0,1.931012936
552.6,0,3.054901818,3.0016756,0,0.500724791,50.07247907,0,36.94346663,0,1.961056556
552.65,1,3.057408933,2.995825271,1,0.49969402,49.96940205,0,36.94346663,0,1.981085755
552.7,1,3.087351666,2.995932556,1,0.498998771,49.89987715,0,36.94346663,0,2.011070832
552.75,1,3.102038889,3.001273202,1,0.499709334,49.97093341,0,36.94346663,0,2.031033101
552.8,0,3.071192193,3.005424236,0,0.501023374,50.10233745,1,36.94346663,0,2.061013292
552.85,0,3.05490254,3.001676311,0,0.500724933,50.07249332,1,36.95062106,2.770968749,1.977245794
552.9,1,3.06890915,2.994337456,1,0.499201178,49.92011779,1,36.96169337,2.587880433,1.846601736
552.95,1,3.087352381,2.99593326,1,0.498998913,49.89989126,1,36.96866606,2.474023036,1.765357926
553,0,3.092531142,3.004115698,0,0.50029415,50.02941497,1,36.97855593,2.314743051,1.651702483
553.05,0,3.071192901,3.005424933,0,0.501023514,50.10235142,1,36.98479395,2.215822843,1.581117217
553.1,0,3.047901779,2.998668351,0,0.500278953,50.02789532,1,36.99365706,2.077525348,1.482433989
553.15,1,3.068909851,2.994338146,1,0.499201316,49.92013162,1,36.99925747,1.991545218,1.421082215
553.2,1,3.095038715,2.99826582,1,0.49926347,49.92634699,1,37.00722875,1.871195969,1.335206094
553.25,0,3.092531836,3.004116382,0,0.500294287,50.02942867,1,37.01227482,1.796404941,1.281838388
553.3,0,3.062589455,3.004009443,0,0.500989605,50.09896052,1,37.01947099,1.691872367,1.207248376
553.35,0,3.047902466,2.998669028,0,0.500279089,50.02790888,1,37.02403574,1.62694845,1.160921422
553.4,1,3.078749511,2.994518337,1,0.498965117,49.89651173,1,37.03055907,1.536088379,1.096087528
553.45,1,3.095039395,2.99826649,1,0.499263604,49.92636042,1,37.03470565,1.479555519,1.055748077
553.5,0,3.081033131,3.005605686,0,0.500787428,50.07874278,1,37.04064379,1.400496097,0.999334626
553.55,0,3.062590129,3.004010107,0,0.500989738,50.09897382,1,37.04442678,1.351441845,0.964331592
553.6,1,3.05741171,2.995828006,1,0.499694569,49.96945687,0,37.04985694,1.282854098,0.915390284
553.65,1,3.078750178,2.994518994,1,0.498965249,49.89652489,0,37.05015084,0,0.931106204
553.7,1,3.102041639,3.00127591,1,0.499709877,49.97098768,0,37.05015084,0,0.96104655
553.75,0,3.081033792,3.005606336,0,0.500787558,50.07875581,0,37.05015084,0,0.981032463
553.8,0,3.054905263,3.001678993,0,0.500725471,50.07254707,0,37.05015084,0,1.011076124
553.85,1,3.057412364,2.99582865,1,0.499694698,49.96946978,0,37.05015084,0,1.03110535
553.9,1,3.087355077,2.995935916,1,0.498999445,49.89994447,0,37.05015084,0,1.061090468
553.95,1,3.102042286,3.001276548,1,0.499710005,49.97100046,0,37.05015084,0,1.081052763
554,0,3.07119557,3.005427562,0,0.501024041,50.10240411,0,37.05015084,0,1.111032995
554.05,0,3.054905904,3.001679624,0,0.500725597,50.07255972,0,37.05015084,0,1.131069576
554.1,1,3.068912493,2.994340749,1,0.499201838,49.92018379,0,37.05015084,0,1.161114107
554.15,1,3.087355711,2.995936541,1,0.49899957,49.899957,0,37.05015084,0,1.18108726
554.2,0,3.092534452,3.004118959,0,0.500294803,50.02948031,0,37.05015084,0,1.211027908
554.25,0,3.071196198,3.005428181,0,0.501024165,50.10241651,0,37.05015084,0,1.231035383
554.3,0,3.047905056,2.99867158,0,0.5002796,50.02796002,0,37.05015084,0,1.261094401
554.35,1,3.068913115,2.994341362,1,0.499201961,49.92019607,0,37.05015084,0,1.281108067
554.4,1,3.09504196,2.998269016,1,0.49926411,49.92641105,0,37.05015084,0,1.311063777
554.45,0,3.092535068,3.004119565,0,0.500294925,50.02949247,0,37.05015084,0,1.331034134
554.5,0,3.062592668,3.004012608,0,0.500990239,50.09902395,0,37.05015084,0,1.361048394
554.55,0,3.047905666,2.99867218,0,0.500279721,50.02797206,0,37.05015084,0,1.381085686
554.6,1,3.078752692,2.994521471,1,0.498965745,49.89657452,0,37.05015084,0,1.411104837
554.65,1,3.095042564,2.998269611,1,0.49926423,49.92642297,0,37.05015084,0,1.431067847
554.7,0,3.081036281,3.005608788,0,0.50078805,50.07880495,0,37.05015084,0,1.461022706
554.75,0,3.062593266,3.004013197,0,0.500990358,50.09903575,0,37.05015084,0,1.481049148
554.8,1,3.057414829,2.995831078,1,0.499695184,49.96951843,0,37.05015084,0,1.511107896
554.85,1,3.078753284,2.994522054,1,0.498965862,49.89658621,0,37.05015084,0,1.53110002
554.9,1,3.102044726,3.001278952,1,0.499710486,49.97104864,0,37.05015084,0,1.561040403
554.95,0,3.081036867,3.005609366,0,0.500788165,50.07881652,0,37.05015084,0,1.58102634
555,0,3.05490832,3.001682004,0,0.500726074,50.07260742,0,37.05015084,0,1.611070038
555.05,1,3.057415409,2.99583165,1,0.499695299,49.96952989,0,37.05015084,0,1.631099288
555.1,1,3.087358104,2.995938897,1,0.499000042,49.90000423,0,37.05015084,0,1.661084442
555.15,1,3.102045301,3.001279518,1,0.4997106,49.97105998,0,37.05015084,0,1.681046761
555.2,0,3.071198567,3.005430514,0,0.501024633,50.10246327,0,37.05015084,0,1.711027028
555.25,0,3.054908888,3.001682565,0,0.500726186,50.07261864,0,37.05015084,0,1.731063634
555.3,1,3.06891546,2.994343672,1,0.499202424,49.92024236,0,37.05015084,0,1.7611082
555.35,1,3.087358667,2.995939452,1,0.499000153,49.90001534,0,37.05015084,0,1.781081376
555.4,0,3.09253739,3.004121853,0,0.500295383,50.02953831,0,37.05015084,0,1.811022059
555.45,0,3.071199124,3.005431064,0,0.501024743,50.10247428,0,37.05015084,0,1.831029557
555.5,0,3.047907965,2.998674445,0,0.500280174,50.02801744,0,37.05015084,0,1.861088611
555.55,1,3.068916012,2.994344216,1,0.499202533,49.92025326,0,37.05015084,0,1.881102299
555.6,1,3.09504484,2.998271853,1,0.499264679,49.9264679,0,37.05015084,0,1.911058043
555.65,0,3.092537937,3.004122391,0,0.500295491,50.0295491,0,37.05015084,0,1.931028423
555.7,0,3.06259552,3.004015417,0,0.500990802,50.09908024,0,37.05015084,0,1.961042717
555.75,0,3.047908506,2.998674978,0,0.500280281,50.02802812,0,37.05015084,0,1.981080031
555.8,1,3.078755515,2.994524252,1,0.498966303,49.89663026,0,37.05015084,0,2.011099217
555.85,1,3.095045376,2.998272381,1,0.499264785,49.92647848,0,37.05015084,0,2.031062249
555.9,0,3.081039076,3.005611542,0,0.500788601,50.07886013,1,37.05015084,0,2.061017141
555.95,0,3.06259605,3.00401594,0,0.500990907,50.09909071,1,37.05728466,2.770960147,1.977239657
556,1,3.057417596,2.995833805,1,0.499695731,49.96957307,1,37.06832511,2.587891824,1.846609864
556.05,1,3.078756041,2.99452477,1,0.498966406,49.89664063,1,37.07527782,2.474059758,1.765384129
556.1,1,3.102047467,3.001281651,1,0.499711027,49.97110273,1,37.08513941,2.314776453,1.651726317
556.15,0,3.081039596,3.005612054,0,0.500788704,50.0788704,1,37.09135956,2.215825067,1.581118804
556.2,0,3.054911033,3.001684677,0,0.50072661,50.07266098,1,37.10019716,2.07750696,1.482420869
556.25,1,3.057418111,2.995834312,1,0.499695832,49.96958324,1,37.10578147,1.991549222,1.421085072
556.3,1,3.08736079,2.995941544,1,0.499000573,49.90005726,1,37.11372997,1.87123933,1.335237035
556.35,1,3.102047976,3.001282153,1,0.499711128,49.9711128,1,37.11876167,1.796434952,1.281859803
556.4,0,3.071201226,3.005433134,0,0.501025158,50.10251577,1,37.12593722,1.691854303,1.207235486
556.45,0,3.054911538,3.001685174,0,0.500726709,50.07267094,1,37.13048883,1.626930576,1.160908668
556.5,1,3.068918093,2.994346266,1,0.499202943,49.92029435,1,37.13699346,1.536106276,1.096100299
556.55,1,3.08736129,2.995942036,1,0.499000671,49.90006712,1,37.14112823,1.479586332,1.055770064
556.6,0,3.092539997,3.004124421,0,0.500295898,50.02958978,1,37.14704944,1.400505371,0.999341243
556.65,0,3.071201721,3.005433622,0,0.501025255,50.10252554,1,37.15082158,1.351424827,0.964319449
556.7,0,3.047910547,2.998676988,0,0.500280684,50.0280684,0,37.15623612,1.282839054,0.915379549
556.75,1,3.068918583,2.994346749,1,0.49920304,49.92030402,0,37.15652918,0,0.931117128
556.8,1,3.095047396,2.998274371,1,0.499265184,49.92651836,0,37.15652918,0,0.961072903
556.85,0,3.092540482,3.004124899,0,0.500295994,50.02959936,0,37.15652918,0,0.981043303
556.9,0,3.06259805,3.00401791,0,0.500991302,50.0991302,0,37.15652918,0,1.011057627
556.95,0,3.047911027,2.998677461,0,0.500280779,50.02807788,0,37.15652918,0,1.031094961
557,1,3.078758021,2.994526721,1,0.498966797,49.89667972,0,37.15652918,0,1.061114176
557.05,1,3.095047871,2.99827484,1,0.499265277,49.92652775,0,37.15652918,0,1.081077228
557.1,0,3.081041557,3.005613986,0,0.500789091,50.07890911,0,37.15652918,0,1.11103215
557.15,0,3.062598521,3.004018374,0,0.500991395,50.09913949,0,37.15652918,0,1.131058634
557.2,1,3.057420053,2.995836224,1,0.499696216,49.96962156,0,37.15652918,0,1.161117443
557.25,1,3.078758487,2.99452718,1,0.498966889,49.89668893,0,37.15652918,0,1.181109609
557.3,1,3.102049899,3.001284047,1,0.499711507,49.97115074,0,37.15652918,0,1.211050054
557.35,0,3.081042019,3.005614441,0,0.500789182,50.07891822,0,37.15652918,0,1.231036032
557.4,0,3.054913441,3.001687049,0,0.500727085,50.07270851,0,37.15652918,0,1.261079791
557.45,1,3.05742051,2.995836674,1,0.499696306,49.96963058,0,37.15652918,0,1.281109081
557.5,1,3.087363174,2.995943892,1,0.499001043,49.90010432,0,37.15652918,0,1.311094295
557.55,1,3.102050351,3.001284493,1,0.499711597,49.97115968,0,37.15652918,0,1.331056655
557.6,0,3.071203587,3.00543546,0,0.501025624,50.10256237,0,37.15652918,0,1.361036982
557.65,0,3.054913889,3.001687491,0,0.500727174,50.07271736,0,37.15652918,0,1.381073627
557.7,1,3.068920431,2.994348568,1,0.499203405,49.92034049,0,37.15652918,0,1.411118252
557.75,1,3.087363618,2.995944329,1,0.499001131,49.90011308,0,37.15652918,0,1.431091468
557.8,0,3.092542311,3.004126701,0,0.500296355,50.02963546,0,37.15652918,0,1.46103221
557.85,0,3.071204026,3.005435892,0,0.50102571,50.10257104,0,37.15652918,0,1.481039746
557.9,0,3.047912838,2.998679245,0,0.500281136,50.02811363,0,37.15652918,0,1.511098858
557.95,1,3.068920865,2.994348997,1,0.499203491,49.92034907,0,37.15652918,0,1.531112585
558,1,3.095049664,2.998276606,1,0.499265631,49.92656314,0,37.15652918,0,1.561068387
558.05,0,3.092542742,3.004127125,0,0.50029644,50.02964396,0,37.15652918,0,1.581038805
558.1,0,3.062600296,3.004020123,0,0.500991745,50.09917454,0,37.15652918,0,1.611053155
558.15,0,3.047913264,2.998679665,0,0.50028122,50.02812205,0,37.15652918,0,1.631090507
558.2,1,3.078760245,2.994528911,1,0.498967236,49.89672362,0,37.15652918,0,1.661109749
558.25,1,3.095050086,2.998277022,1,0.499265715,49.92657147,0,37.15652918,0,1.681072818
558.3,0,3.081043759,3.005616155,0,0.500789526,50.07895257,0,37.15652918,0,1.711027766
558.35,0,3.062600714,3.004020534,0,0.500991828,50.09918279,0,37.15652918,0,1.731054268
558.4,1,3.057422233,2.995838372,1,0.499696646,49.96966459,0,37.15652918,0,1.761113103
558.45,1,3.078760658,2.994529319,1,0.498967318,49.89673179,0,37.15652918,0,1.781105286
558.5,1,3.102052057,3.001286173,1,0.499711934,49.97119335,0,37.15652918,0,1.811045757
558.55,0,3.081044169,3.005616558,0,0.500789607,50.07896066,0,37.15652918,0,1.831031752
558.6,0,3.054915578,3.001689154,0,0.500727507,50.0727507,0,37.15652918,0,1.861075536
558.65,1,3.057422638,2.995838771,1,0.499696726,49.9696726,0,37.15652918,0,1.881104843
558.7,1,3.08736529,2.995945977,1,0.499001461,49.90014609,0,37.15652918,0,1.911090083
558.75,1,3.102052459,3.001286569,1,0.499712013,49.97120128,0,37.15652918,0,1.931052459
558.8,0,3.071205682,3.005437523,0,0.501026037,50.10260373,0,37.15652918,0,1.961032811
