time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,Tank3OutFlow,Tank2.level,wt3_valve
753.3,3.06893887,2.994366733,1,0.499207045,0,352.8456144,0
753.35,3.087381984,2.995962421,1,0.499004756,0,352.8655877,0
753.4,3.092560568,3.004144685,0,0.500299959,0,352.8955287,0
753.45,3.07122221,3.005453806,0,0.5010293,0,352.9155364,0
753.5,3.047930914,2.998697052,0,0.500284705,0,352.9455957,0
753.55,3.06893887,2.994366733,1,0.499207045,0,352.9656096,0
753.6,3.095067562,2.998294236,1,0.499269165,0,352.9955656,0
753.65,3.092560568,3.004144685,0,0.500299959,0,353.0155361,0
753.7,3.062618016,3.004037579,0,0.500995244,0,353.0455507,0
753.75,3.047930914,2.998697052,0,0.500284705,0,353.0655882,0
753.8,3.07877779,2.994546194,1,0.4989707,0,353.0956076,0
753.85,3.095067562,2.998294236,1,0.499269165,0,353.1155708,0
753.9,3.08106113,3.005633267,0,0.500792955,0,353.145526,0
753.95,3.062618016,3.004037579,0,0.500995244,0,353.1655526,0
754,3.057439432,2.995855315,1,0.499700041,0,353.1956117,0
754.05,3.07877779,2.994546194,1,0.4989707,0,353.215604,0
754.1,3.102069086,3.001302948,1,0.499715295,0,353.2455447,0
754.15,3.08106113,3.005633267,0,0.500792955,0,353.2655308,0
754.2,3.054932438,3.001705764,0,0.500730835,0,353.2955748,0
754.25,3.057439432,2.995855315,1,0.499700041,0,353.3156042,0
754.3,3.087381984,2.995962421,1,0.499004756,0,353.3455897,0
754.35,3.102069086,3.001302948,1,0.499715295,0,353.3655522,0
754.4,3.07122221,3.005453806,0,0.5010293,0,353.3955327,0
754.45,3.054932438,3.001705764,0,0.500730835,0,353.4155695,0
754.5,3.06893887,2.994366733,1,0.499207045,0,353.4456144,0
754.55,3.087381984,2.995962421,1,0.499004756,0,353.4655877,0
754.6,3.092560568,3.004144685,0,0.500299959,0,353.4955287,0
754.65,3.07122221,3.005453806,0,0.5010293,0,353.5155364,0
754.7,3.047930914,2.998697052,0,0.500284705,0,353.5455957,0
754.75,3.06893887,2.994366733,1,0.499207045,0,353.5656096,0
754.8,3.095067562,2.998294236,1,0.499269165,0,353.5955656,0
754.85,3.092560568,3.004144685,0,0.500299959,0,353.6155361,0
754.9,3.062618016,3.004037579,0,0.500995244,0,353.6455507,0
754.95,3.047930914,2.998697052,0,0.500284705,0,353.6655882,0
755,3.07877779,2.994546194,1,0.4989707,0,353.6956076,0
755.05,3.095067562,2.998294236,1,0.499269165,0,353.7155708,0
755.1,3.08106113,3.005633267,0,0.500792955,0,353.745526,0
755.15,3.062618016,3.004037579,0,0.500995244,0,353.7655526,0
755.2,3.057439432,2.995855315,1,0.499700041,0,353.7956117,0
755.25,3.07877779,2.994546194,1,0.4989707,0,353.815604,0
755.3,3.102069086,3.001302948,1,0.499715295,0,353.8455447,0
755.35,3.08106113,3.005633267,0,0.500792955,0,353.8655308,0
755.4,3.054932438,3.001705764,0,0.500730835,0,353.8955748,0
755.45,3.057439432,2.995855315,1,0.499700041,0,353.9156042,0
755.5,3.087381984,2.995962421,1,0.499004756,0,353.9455897,0
755.55,3.102069086,3.001302948,1,0.499715295,0,353.9655522,0
755.6,3.07122221,3.005453806,0,0.5010293,0,353.9955327,0
755.65,3.054932438,3.001705764,0,0.500730835,0,354.0155695,0
755.7,3.06893887,2.994366733,1,0.499207045,0,354.0456144,0
755.75,3.087381984,2.995962421,1,0.499004756,0,354.0655877,0
755.8,3.092560568,3.004144685,0,0.500299959,0,354.0955287,0
755.85,3.07122221,3.005453806,0,0.5010293,0,354.1155364,0
755.9,3.047930914,2.998697052,0,0.500284705,0,354.1455957,0
755.95,3.06893887,2.994366733,1,0.499207045,0,354.1656096,0
756,3.095067562,2.998294236,1,0.499269165,0,354.1955656,0
756.05,3.092560568,3.004144685,0,0.500299959,0,354.2155361,0
756.1,3.062618016,3.004037579,0,0.500995244,0,354.2455507,0
756.15,3.047930914,2.998697052,0,0.500284705,0,354.2655882,0
756.2,3.07877779,2.994546194,1,0.4989707,0,354.2956076,0
756.25,3.095067562,2.998294236,1,0.499269165,0,354.3155708,0
756.3,3.08106113,3.005633267,0,0.500792955,0,354.345526,0
756.35,3.062618016,3.004037579,0,0.500995244,0,354.3655526,0
756.4,3.057439432,2.995855315,1,0.499700041,0,354.3956117,0
756.45,3.07877779,2.994546194,1,0.4989707,0,354.415604,0
756.5,3.102069086,3.001302948,1,0.499715295,0,354.4455447,0
756.55,3.08106113,3.005633267,0,0.500792955,0,354.4655308,0
756.6,3.054932438,3.001705764,0,0.500730835,0,354.4955748,0
756.65,3.057439432,2.995855315,1,0.499700041,0,354.5156042,0
756.7,3.087381984,2.995962421,1,0.499004756,0,354.5455897,0
756.75,3.102069086,3.001302948,1,0.499715295,0,354.5655522,0
756.8,3.07122221,3.005453806,0,0.5010293,0,354.5955327,0
756.85,3.054932438,3.001705764,0,0.500730835,0,354.6155695,0
756.9,3.06893887,2.994366733,1,0.499207045,0,354.6456144,0
756.95,3.087381984,2.995962421,1,0.499004756,0,354.6655877,0
757,3.092560568,3.004144685,0,0.500299959,0,354.6955287,0
757.05,3.07122221,3.005453806,0,0.5010293,0,354.7155364,0
757.1,3.047930914,2.998697052,0,0.500284705,0,354.7455957,0
757.15,3.06893887,2.994366733,1,0.499207045,0,354.7656096,0
757.2,3.095067562,2.998294236,1,0.499269165,0,354.7955656,0
757.25,3.092560568,3.004144685,0,0.500299959,0,354.8155361,0
757.3,3.062618016,3.004037579,0,0.500995244,0,354.8455507,0
757.35,3.047930914,2.998697052,0,0.500284705,0,354.8655882,0
757.4,3.07877779,2.994546194,1,0.4989707,0,354.8956076,0
757.45,3.095067562,2.998294236,1,0.499269165,0,354.9155708,0
757.5,3.08106113,3.005633267,0,0.500792955,0,354.945526,0
757.55,3.062618016,3.004037579,0,0.500995244,0,354.9655526,0
757.6,3.057439432,2.995855315,1,0.499700041,0,354.9956117,0
757.65,3.07877779,2.994546194,1,0.4989707,0,355.015604,0
757.7,3.102069086,3.001302948,1,0.499715295,0,355.0455447,0
757.75,3.08106113,3.005633267,0,0.500792955,0,355.0655308,0
757.8,3.054932438,3.001705764,0,0.500730835,0,355.0955748,0
757.85,3.057439432,2.995855315,1,0.499700041,0,355.1156042,0
757.9,3.087381984,2.995962421,1,0.499004756,0,355.1455897,0
757.95,3.102069086,3.001302948,1,0.499715295,0,355.1655522,0
758,3.07122221,3.005453806,0,0.5010293,0,355.1955327,0
758.05,3.054932438,3.001705764,0,0.500730835,0,355.2155695,0
758.1,3.06893887,2.994366733,1,0.499207045,0,355.2456144,0
758.15,3.087381984,2.995962421,1,0.499004756,0,355.2655877,0
758.2,3.092560568,3.004144685,0,0.500299959,0,355.2955287,0
758.25,3.07122221,3.005453806,0,0.5010293,0,355.3155364,0
758.3,3.047930914,2.998697052,0,0.500284705,0,355.3455957,0
758.35,3.06893887,2.994366733,1,0.499207045,0,355.3656096,0
758.4,3.095067562,2.998294236,1,0.499269165,0,355.3955656,0
758.45,3.092560568,3.004144685,0,0.500299959,0,355.4155361,0
758.5,3.062618016,3.004037579,0,0.500995244,0,355.4455507,0
758.55,3.047930914,2.998697052,0,0.500284705,0,355.4655882,0
758.6,3.07877779,2.994546194,1,0.4989707,0,355.4956076,0
758.65,3.095067562,2.998294236,1,0.499269165,0,355.5155708,0
758.7,3.08106113,3.005633267,0,0.500792955,0,355.545526,0
758.75,3.062618016,3.004037579,0,0.500995244,0,355.5655526,0
758.8,3.057439432,2.995855315,1,0.499700041,0,355.5956117,0
758.85,3.07877779,2.994546194,1,0.4989707,0,355.615604,0
758.9,3.102069086,3.001302948,1,0.499715295,0,355.6455447,0
758.95,3.08106113,3.005633267,0,0.500792955,0,355.6655308,0
759,3.054932438,3.001705764,0,0.500730835,0,355.6955748,0
759.05,3.057439432,2.995855315,1,0.499700041,0,355.7156042,0
759.1,3.087381984,2.995962421,1,0.499004756,0,355.7455897,0
759.15,3.102069086,3.001302948,1,0.499715295,0,355.7655522,0
759.2,3.07122221,3.005453806,0,0.5010293,0,355.7955327,0
759.25,3.054932438,3.001705764,0,0.500730835,0,355.8155695,0
759.3,3.06893887,2.994366733,1,0.499207045,0,355.8456144,0
759.35,3.087381984,2.995962421,1,0.499004756,0,355.8655877,0
759.4,3.092560568,3.004144685,0,0.500299959,0,355.8955287,0
759.45,3.07122221,3.005453806,0,0.5010293,0,355.9155364,0
759.5,3.047930914,2.998697052,0,0.500284705,0,355.9455957,0
759.55,3.06893887,2.994366733,1,0.499207045,0,355.9656096,0
759.6,3.095067562,2.998294236,1,0.499269165,0,355.9955656,0
759.65,3.092560568,3.004144685,0,0.500299959,0,356.0155361,0
759.7,3.062618016,3.004037579,0,0.500995244,0,356.0455507,0
759.75,3.047930914,2.998697052,0,0.500284705,0,356.0655882,0
759.8,3.07877779,2.994546194,1,0.4989707,0,356.0956076,0
759.85,3.095067562,2.998294236,1,0.499269165,0,356.1155708,0
759.9,3.08106113,3.005633267,0,0.500792955,0,356.145526,0
759.95,3.062618016,3.004037579,0,0.500995244,0,356.1655526,0
760,3.057439432,2.995855315,1,0.499700041,0,356.1956117,0
760.05,3.07877779,2.994546194,1,0.4989707,0,356.215604,0
760.1,3.102069086,3.001302948,1,0.499715295,0,356.2455447,0
760.15,3.08106113,3.005633267,0,0.500792955,0,356.2655308,0
760.2,3.054932438,3.001705764,0,0.500730835,0,356.2955748,0
760.25,3.057439432,2.995855315,1,0.499700041,0,356.3156042,0
760.3,3.087381984,2.995962421,1,0.499004756,0,356.3455897,0
760.35,3.102069086,3.001302948,1,0.499715295,0,356.3655522,0
760.4,3.07122221,3.005453806,0,0.5010293,0,356.3955327,0
760.45,3.054932438,3.001705764,0,0.500730835,0,356.4155695,0
760.5,3.06893887,2.994366733,1,0.499207045,0,356.4456144,0
760.55,3.087381984,2.995962421,1,0.499004756,0,356.4655877,0
760.6,3.092560568,3.004144685,0,0.500299959,0,356.4955287,0
760.65,3.07122221,3.005453806,0,0.5010293,0,356.5155364,0
760.7,3.047930914,2.998697052,0,0.500284705,0,356.5455957,0
760.75,3.06893887,2.994366733,1,0.499207045,0,356.5656096,0
760.8,3.095067562,2.998294236,1,0.499269165,0,356.5955656,0
760.85,3.092560568,3.004144685,0,0.500299959,0,356.6155361,0
760.9,3.062618016,3.004037579,0,0.500995244,0,356.6455507,0
760.95,3.047930914,2.998697052,0,0.500284705,0,356.6655882,0
761,3.07877779,2.994546194,1,0.4989707,0,356.6956076,0
761.05,3.095067562,2.998294236,1,0.499269165,0,356.7155708,0
761.1,3.08106113,3.005633267,0,0.500792955,0,356.745526,0
761.15,3.062618016,3.004037579,0,0.500995244,0,356.7655526,0
761.2,3.057439432,2.995855315,1,0.499700041,0,356.7956117,0
761.25,3.07877779,2.994546194,1,0.4989707,0,356.815604,0
761.3,3.102069086,3.001302948,1,0.499715295,0,356.8455447,0
761.35,3.08106113,3.005633267,0,0.500792955,0,356.8655308,0
761.4,3.054932438,3.001705764,0,0.500730835,0,356.8955748,0
761.45,3.057439432,2.995855315,1,0.499700041,0,356.9156042,0
761.5,3.087381984,2.995962421,1,0.499004756,0,356.9455897,0
761.55,3.102069086,3.001302948,1,0.499715295,0,356.9655522,0
761.6,3.07122221,3.005453806,0,0.5010293,0,356.9955327,0
761.65,3.054932438,3.001705764,0,0.500730835,0,357.0155695,0
761.7,3.06893887,2.994366733,1,0.499207045,0,357.0456144,0
761.75,3.087381984,2.995962421,1,0.499004756,0,357.0655877,0
761.8,3.092560568,3.004144685,0,0.500299959,0,357.0955287,0
761.85,3.07122221,3.005453806,0,0.5010293,0,357.1155364,0
761.9,3.047930914,2.998697052,0,0.500284705,0,357.1455957,0
761.95,3.06893887,2.994366733,1,0.499207045,0,357.1656096,0
762,3.095067562,2.998294236,1,0.499269165,0,357.1955656,0
762.05,3.092560568,3.004144685,0,0.500299959,0,357.2155361,0
762.1,3.062618016,3.004037579,0,0.500995244,0,357.2455507,0
762.15,3.047930914,2.998697052,0,0.500284705,0,357.2655882,0
762.2,3.07877779,2.994546194,1,0.4989707,0,357.2956076,0
762.25,3.095067562,2.998294236,1,0.499269165,0,357.3155708,0
762.3,3.08106113,3.005633267,0,0.500792955,0,357.345526,0
762.35,3.062618016,3.004037579,0,0.500995244,0,357.3655526,0
762.4,3.057439432,2.995855315,1,0.499700041,0,357.3956117,0
762.45,3.07877779,2.994546194,1,0.4989707,0,357.415604,0
762.5,3.102069086,3.001302948,1,0.499715295,0,357.4455447,0
762.55,3.08106113,3.005633267,0,0.500792955,0,357.4655308,0
762.6,3.054932438,3.001705764,0,0.500730835,0,357.4955748,0
762.65,3.057439432,2.995855315,1,0.499700041,0,357.5156042,0
762.7,3.087381984,2.995962421,1,0.499004756,0,357.5455897,0
762.75,3.102069086,3.001302948,1,0.499715295,0,357.5655522,0
762.8,3.07122221,3.005453806,0,0.5010293,0,357.5955327,0
762.85,3.054932438,3.001705764,0,0.500730835,0,357.6155695,0
762.9,3.06893887,2.994366733,1,0.499207045,0,357.6456144,0
762.95,3.087381984,2.995962421,1,0.499004756,0,357.6655877,0
763,3.092560568,3.004144685,0,0.500299959,0,357.6955287,0
763.05,3.07122221,3.005453806,0,0.5010293,0,357.7155364,0
763.1,3.047930914,2.998697052,0,0.500284705,0,357.7455957,0
763.15,3.06893887,2.994366733,1,0.499207045,0,357.7656096,0
763.2,3.095067562,2.998294236,1,0.499269165,0,357.7955656,0
763.25,3.092560568,3.004144685,0,0.500299959,0,357.8155361,0
763.3,3.062618016,3.004037579,0,0.500995244,0,357.8455507,0
763.35,3.047930914,2.998697052,0,0.500284705,0,357.8655882,0
763.4,3.07877779,2.994546194,1,0.4989707,0,357.8956076,0
763.45,3.095067562,2.998294236,1,0.499269165,0,357.9155708,0
763.5,3.08106113,3.005633267,0,0.500792955,0,357.945526,0
763.55,3.062618016,3.004037579,0,0.500995244,0,357.9655526,0
763.6,3.057439432,2.995855315,1,0.499700041,0,357.9956117,0
763.65,3.07877779,2.994546194,1,0.4989707,0,358.015604,0
763.7,3.102069086,3.001302948,1,0.499715295,0,358.0455447,0
763.75,3.08106113,3.005633267,0,0.500792955,0,358.0655308,0
763.8,3.054932438,3.001705764,0,0.500730835,0,358.0955748,0
763.85,3.057439432,2.995855315,1,0.499700041,0,358.1156042,0
763.9,3.087381984,2.995962421,1,0.499004756,0,358.1455897,0
763.95,3.102069086,3.001302948,1,0.499715295,0,358.1655522,0
764,3.07122221,3.005453806,0,0.5010293,0,358.1955327,0
764.05,3.054932438,3.001705764,0,0.500730835,0,358.2155695,0
764.1,3.06893887,2.994366733,1,0.499207045,0,358.2456144,0
764.15,3.087381984,2.995962421,1,0.499004756,0,358.2655877,0
764.2,3.092560568,3.004144685,0,0.500299959,0,358.2955287,0
764.25,3.07122221,3.005453806,0,0.5010293,0,358.3155364,0
764.3,3.047930914,2.998697052,0,0.500284705,0,358.3455957,0
764.35,3.06893887,2.994366733,1,0.499207045,0,358.3656096,0
764.4,3.095067562,2.998294236,1,0.499269165,0,358.3955656,0
764.45,3.092560568,3.004144685,0,0.500299959,0,358.4155361,0
764.5,3.062618016,3.004037579,0,0.500995244,0,358.4455507,0
764.55,3.047930914,2.998697052,0,0.500284705,0,358.4655882,0
764.6,3.07877779,2.994546194,1,0.4989707,0,358.4956076,0
764.65,3.095067562,2.998294236,1,0.499269165,0,358.5155708,0
764.7,3.08106113,3.005633267,0,0.500792955,0,358.545526,0
764.75,3.062618016,3.004037579,0,0.500995244,0,358.5655526,0
764.8,3.057439432,2.995855315,1,0.499700041,0,358.5956117,0
764.85,3.07877779,2.994546194,1,0.4989707,0,358.615604,0
764.9,3.102069086,3.001302948,1,0.499715295,0,358.6455447,0
764.95,3.08106113,3.005633267,0,0.500792955,0,358.6655308,0
765,3.054932438,3.001705764,0,0.500730835,0,358.6955748,0
765.05,3.057439432,2.995855315,1,0.499700041,0,358.7156042,0
765.1,3.087381984,2.995962421,1,0.499004756,0,358.7455897,0
765.15,3.102069086,3.001302948,1,0.499715295,0,358.7655522,0
765.2,3.07122221,3.005453806,0,0.5010293,0,358.7955327,0
765.25,3.054932438,3.001705764,0,0.500730835,0,358.8155695,0
765.3,3.06893887,2.994366733,1,0.499207045,0,358.8456144,0
765.35,3.087381984,2.995962421,1,0.499004756,0,358.8655877,0
765.4,3.092560568,3.004144685,0,0.500299959,0,358.8955287,0
765.45,3.07122221,3.005453806,0,0.5010293,0,358.9155364,0
765.5,3.047930914,2.998697052,0,0.500284705,0,358.9455957,0
765.55,3.06893887,2.994366733,1,0.499207045,0,358.9656096,0
765.6,3.095067562,2.998294236,1,0.499269165,0,358.9955656,0
765.65,3.092560568,3.004144685,0,0.500299959,0,359.0155361,0
765.7,3.062618016,3.004037579,0,0.500995244,0,359.0455507,0
765.75,3.047930914,2.998697052,0,0.500284705,0,359.0655882,0
765.8,3.07877779,2.994546194,1,0.4989707,0,359.0956076,0
765.85,3.095067562,2.998294236,1,0.499269165,0,359.1155708,0
765.9,3.08106113,3.005633267,0,0.500792955,0,359.145526,0
765.95,3.062618016,3.004037579,0,0.500995244,0,359.1655526,0
766,3.057439432,2.995855315,1,0.499700041,0,359.1956117,0
766.05,3.07877779,2.994546194,1,0.4989707,0,359.215604,0
766.1,3.102069086,3.001302948,1,0.499715295,0,359.2455447,0
766.15,3.08106113,3.005633267,0,0.500792955,0,359.2655308,0
766.2,3.054932438,3.001705764,0,0.500730835,0,359.2955748,0
766.25,3.057439432,2.995855315,1,0.499700041,0,359.3156042,0
766.3,3.087381984,2.995962421,1,0.499004756,0,359.3455897,0
766.35,3.102069086,3.001302948,1,0.499715295,0,359.3655522,0
766.4,3.07122221,3.005453806,0,0.5010293,0,359.3955327,0
766.45,3.054932438,3.001705764,0,0.500730835,0,359.4155695,0
766.5,3.06893887,2.994366733,1,0.499207045,0,359.4456144,0
766.55,3.087381984,2.995962421,1,0.499004756,0,359.4655877,0
766.6,3.092560568,3.004144685,0,0.500299959,0,359.4955287,0
766.65,3.07122221,3.005453806,0,0.5010293,0,359.5155364,0
766.7,3.047930914,2.998697052,0,0.500284705,0,359.5455957,0
766.75,3.06893887,2.994366733,1,0.499207045,0,359.5656096,0
766.8,3.095067562,2.998294236,1,0.499269165,0,359.5955656,0
766.85,3.092560568,3.004144685,0,0.500299959,0,359.6155361,0
766.9,3.062618016,3.004037579,0,0.500995244,0,359.6455507,0
766.95,3.047930914,2.998697052,0,0.500284705,0,359.6655882,0
767,3.07877779,2.994546194,1,0.4989707,0,359.6956076,0
767.05,3.095067562,2.998294236,1,0.499269165,0,359.7155708,0
767.1,3.08106113,3.005633267,0,0.500792955,0,359.745526,0
767.15,3.062618016,3.004037579,0,0.500995244,0,359.7655526,0
767.2,3.057439432,2.995855315,1,0.499700041,0,359.7956117,0
767.25,3.07877779,2.994546194,1,0.4989707,0,359.815604,0
767.3,3.102069086,3.001302948,1,0.499715295,0,359.8455447,0
767.35,3.08106113,3.005633267,0,0.500792955,0,359.8655308,0
767.4,3.054932438,3.001705764,0,0.500730835,0,359.8955748,0
767.45,3.057439432,2.995855315,1,0.499700041,0,359.9156042,0
767.5,3.087381984,2.995962421,1,0.499004756,0,359.9455897,0
767.55,3.102069086,3.001302948,1,0.499715295,0,359.9655522,0
767.6,3.07122221,3.005453806,0,0.5010293,0,359.9955327,0
767.65,3.054932438,3.001705764,0,0.500730835,0,360.0155695,0
767.7,3.06893887,2.994366733,1,0.499207045,0,360.0456144,0
767.75,3.087381984,2.995962421,1,0.499004756,0,360.0655877,0
767.8,3.092560568,3.004144685,0,0.500299959,0,360.0955287,0
767.85,3.07122221,3.005453806,0,0.5010293,0,360.1155364,0
767.9,3.047930914,2.998697052,0,0.500284705,0,360.1455957,0
767.95,3.06893887,2.994366733,1,0.499207045,0,360.1656096,0
768,3.095067562,2.998294236,1,0.499269165,0,360.1955656,0
768.05,3.092560568,3.004144685,0,0.500299959,0,360.2155361,0
768.1,3.062618016,3.004037579,0,0.500995244,0,360.2455507,0
768.15,3.047930914,2.998697052,0,0.500284705,0,360.2655882,0
768.2,3.07877779,2.994546194,1,0.4989707,0,360.2956076,0
768.25,3.095067562,2.998294236,1,0.499269165,0,360.3155708,0
768.3,3.08106113,3.005633267,0,0.500792955,0,360.345526,0
768.35,3.062618016,3.004037579,0,0.500995244,0,360.3655526,0
768.4,3.057439432,2.995855315,1,0.499700041,0,360.3956117,0
768.45,3.07877779,2.994546194,1,0.4989707,0,360.415604,0
768.5,3.102069086,3.001302948,1,0.499715295,0,360.4455447,0
768.55,3.08106113,3.005633267,0,0.500792955,0,360.4655308,0
768.6,3.054932438,3.001705764,0,0.500730835,0,360.4955748,0
768.65,3.057439432,2.995855315,1,0.499700041,0,360.5156042,0
768.7,3.087381984,2.995962421,1,0.499004756,0,360.5455897,0
768.75,3.102069086,3.001302948,1,0.499715295,0,360.5655522,0
768.8,3.07122221,3.005453806,0,0.5010293,0,360.5955327,0
768.85,3.054932438,3.001705764,0,0.500730835,0,360.6155695,0
768.9,3.06893887,2.994366733,1,0.499207045,0,360.6456144,0
768.95,3.087381984,2.995962421,1,0.499004756,0,360.6655877,0
769,3.092560568,3.004144685,0,0.500299959,0,360.6955287,0
769.05,3.07122221,3.005453806,0,0.5010293,0,360.7155364,0
769.1,3.047930914,2.998697052,0,0.500284705,0,360.7455957,0
769.15,3.06893887,2.994366733,1,0.499207045,0,360.7656096,0
769.2,3.095067562,2.998294236,1,0.499269165,0,360.7955656,0
769.25,3.092560568,3.004144685,0,0.500299959,0,360.8155361,0
769.3,3.062618016,3.004037579,0,0.500995244,0,360.8455507,0
769.35,3.047930914,2.998697052,0,0.500284705,0,360.8655882,0
769.4,3.07877779,2.994546194,1,0.4989707,0,360.8956076,0
769.45,3.095067562,2.998294236,1,0.499269165,0,360.9155708,0
769.5,3.08106113,3.005633267,0,0.500792955,0,360.945526,0
769.55,3.062618016,3.004037579,0,0.500995244,0,360.9655526,0
769.6,3.057439432,2.995855315,1,0.499700041,0,360.9956117,0
769.65,3.07877779,2.994546194,1,0.4989707,0,361.015604,0
769.7,3.102069086,3.001302948,1,0.499715295,0,361.0455447,0
769.75,3.08106113,3.005633267,0,0.500792955,0,361.0655308,0
769.8,3.054932438,3.001705764,0,0.500730835,0,361.0955748,0
769.85,3.057439432,2.995855315,1,0.499700041,0,361.1156042,0
769.9,3.087381984,2.995962421,1,0.499004756,0,361.1455897,0
769.95,3.102069086,3.001302948,1,0.499715295,0,361.1655522,0
770,3.07122221,3.005453806,0,0.5010293,0,361.1955327,0
770.05,3.054932438,3.001705764,0,0.500730835,0,361.2155695,0
770.1,3.06893887,2.994366733,1,0.499207045,0,361.2456144,0
770.15,3.087381984,2.995962421,1,0.499004756,0,361.2655877,0
770.2,3.092560568,3.004144685,0,0.500299959,0,361.2955287,0
770.25,3.07122221,3.005453806,0,0.5010293,0,361.3155364,0
770.3,3.047930914,2.998697052,0,0.500284705,0,361.3455957,0
770.35,3.06893887,2.994366733,1,0.499207045,0,361.3656096,0
770.4,3.095067562,2.998294236,1,0.499269165,0,361.3955656,0
770.45,3.092560568,3.004144685,0,0.500299959,0,361.4155361,0
770.5,3.062618016,3.004037579,0,0.500995244,0,361.4455507,0
770.55,3.047930914,2.998697052,0,0.500284705,0,361.4655882,0
770.6,3.07877779,2.994546194,1,0.4989707,0,361.4956076,0
770.65,3.095067562,2.998294236,1,0.499269165,0,361.5155708,0
770.7,3.08106113,3.005633267,0,0.500792955,0,361.545526,0
770.75,3.062618016,3.004037579,0,0.500995244,0,361.5655526,0
770.8,3.057439432,2.995855315,1,0.499700041,0,361.5956117,0
770.85,3.07877779,2.994546194,1,0.4989707,0,361.615604,0
770.9,3.102069086,3.001302948,1,0.499715295,0,361.6455447,0
770.95,3.08106113,3.005633267,0,0.500792955,0,361.6655308,0
771,3.054932438,3.001705764,0,0.500730835,0,361.6955748,0
771.05,3.057439432,2.995855315,1,0.499700041,0,361.7156042,0
771.1,3.087381984,2.995962421,1,0.499004756,0,361.7455897,0
771.15,3.102069086,3.001302948,1,0.499715295,0,361.7655522,0
771.2,3.07122221,3.005453806,0,0.5010293,0,361.7955327,0
771.25,3.054932438,3.001705764,0,0.500730835,0,361.8155695,0
771.3,3.06893887,2.994366733,1,0.499207045,0,361.8456144,0
771.35,3.087381984,2.995962421,1,0.499004756,0,361.8655877,0
771.4,3.092560568,3.004144685,0,0.500299959,0,361.8955287,0
771.45,3.07122221,3.005453806,0,0.5010293,0,361.9155364,0
771.5,3.047930914,2.998697052,0,0.500284705,0,361.9455957,0
771.55,3.06893887,2.994366733,1,0.499207045,0,361.9656096,0
771.6,3.095067562,2.998294236,1,0.499269165,0,361.9955656,0
771.65,3.092560568,3.004144685,0,0.500299959,0,362.0155361,0
771.7,3.062618016,3.004037579,0,0.500995244,0,362.0455507,0
771.75,3.047930914,2.998697052,0,0.500284705,0,362.0655882,0
771.8,3.07877779,2.994546194,1,0.4989707,0,362.0956076,0
771.85,3.095067562,2.998294236,1,0.499269165,0,362.1155708,0
771.9,3.08106113,3.005633267,0,0.500792955,0,362.145526,0
771.95,3.062618016,3.004037579,0,0.500995244,0,362.1655526,0
772,3.057439432,2.995855315,1,0.499700041,0,362.1956117,0
772.05,3.07877779,2.994546194,1,0.4989707,0,362.215604,0
772.1,3.102069086,3.001302948,1,0.499715295,0,362.2455447,0
772.15,3.08106113,3.005633267,0,0.500792955,0,362.2655308,0
772.2,3.054932438,3.001705764,0,0.500730835,0,362.2955748,0
772.25,3.057439432,2.995855315,1,0.499700041,0,362.3156042,0
772.3,3.087381984,2.995962421,1,0.499004756,0,362.3455897,0
772.35,3.102069086,3.001302948,1,0.499715295,0,362.3655522,0
772.4,3.07122221,3.005453806,0,0.5010293,0,362.3955327,0
772.45,3.054932438,3.001705764,0,0.500730835,0,362.4155695,0
772.5,3.06893887,2.994366733,1,0.499207045,0,362.4456144,0
772.55,3.087381984,2.995962421,1,0.499004756,0,362.4655877,0
772.6,3.092560568,3.004144685,0,0.500299959,0,362.4955287,0
772.65,3.07122221,3.005453806,0,0.5010293,0,362.5155364,0
772.7,3.047930914,2.998697052,0,0.500284705,0,362.5455957,0
772.75,3.06893887,2.994366733,1,0.499207045,0,362.5656096,0
772.8,3.095067562,2.998294236,1,0.499269165,0,362.5955656,0
772.85,3.092560568,3.004144685,0,0.500299959,0,362.6155361,0
772.9,3.062618016,3.004037579,0,0.500995244,0,362.6455507,0
772.95,3.047930914,2.998697052,0,0.500284705,0,362.6655882,0
773,3.07877779,2.994546194,1,0.4989707,0,362.6956076,0
773.05,3.095067562,2.998294236,1,0.499269165,0,362.7155708,0
773.1,3.08106113,3.005633267,0,0.500792955,0,362.745526,0
773.15,3.062618016,3.004037579,0,0.500995244,0,362.7655526,0
773.2,3.057439432,2.995855315,1,0.499700041,0,362.7956117,0
773.25,3.07877779,2.994546194,1,0.4989707,0,362.815604,0
773.3,3.102069086,3.001302948,1,0.499715295,0,362.8455447,0
773.35,3.08106113,3.005633267,0,0.500792955,0,362.8655308,0
773.4,3.054932438,3.001705764,0,0.500730835,0,362.8955748,0
773.45,3.057439432,2.995855315,1,0.499700041,0,362.9156042,0
773.5,3.087381984,2.995962421,1,0.499004756,0,362.9455897,0
773.55,3.102069086,3.001302948,1,0.499715295,0,362.9655522,0
773.6,3.07122221,3.005453806,0,0.5010293,0,362.9955327,0
773.65,3.054932438,3.001705764,0,0.500730835,0,363.0155695,0
773.7,3.06893887,2.994366733,1,0.499207045,0,363.0456144,0
773.75,3.087381984,2.995962421,1,0.499004756,0,363.0655877,0
773.8,3.092560568,3.004144685,0,0.500299959,0,363.0955287,0
