date,dew,pollution,temp,press,wnd_dir,wnd_spd,snow,rain
29/06/2013 17:00,22,122,27,1004,NW,4.92,0,0
29/06/2013 18:00,23,120,26,1004,NE,1.79,0,0
29/06/2013 19:00,22,125,25,1004,NE,3.58,0,0
29/06/2013 20:00,22,137,24,1005,cv,0.89,0,0
29/06/2013 21:00,22,146,24,1005,cv,1.78,0,0
29/06/2013 22:00,22,164,23,1005,NW,1.79,0,0
29/06/2013 23:00,22,164,23,1005,cv,0.89,0,0
30/06/2013 00:00,22,186,23,1005,NW,1.79,0,0
30/06/2013 01:00,21,183,23,1005,cv,0.89,0,0
30/06/2013 02:00,21,185,22,1004,NW,0.89,0,0
30/06/2013 03:00,21,189,22,1004,SE,0.89,0,0
30/06/2013 04:00,21,189,22,1004,cv,0.89,0,0
30/06/2013 05:00,21,194,22,1004,cv,1.78,0,0
30/06/2013 06:00,21,194,22,1005,SE,0.89,0,0
30/06/2013 07:00,22,190,23,1004,SE,4.02,0,0
30/06/2013 08:00,22,236,24,1005,SE,5.81,0,0
30/06/2013 09:00,22,250,24,1005,SE,7.6,0,0
30/06/2013 10:00,22,270,25,1004,SE,10.73,0,0
30/06/2013 11:00,23,244,27,1004,SE,14.75,0,0
30/06/2013 12:00,23,178,27,1004,SE,17.88,0,0
30/06/2013 13:00,23,167,28,1003,SE,19.67,0,0
30/06/2013 14:00,23,156,28,1002,SE,22.8,0,0
30/06/2013 15:00,23,151,28,1002,SE,26.82,0,0
30/06/2013 16:00,23,155,28,1002,SE,28.61,0,0
30/06/2013 17:00,24,145,28,1003,cv,0.89,0,0
30/06/2013 18:00,24,149,28,1001,SE,1.79,0,0
30/06/2013 19:00,24,146,27,1002,SE,4.92,0,0
30/06/2013 20:00,23,176,27,1002,NE,1.79,0,0
30/06/2013 21:00,23,215,26,1002,SE,3.13,0,0
30/06/2013 22:00,23,101,26,1003,cv,0.89,0,0
30/06/2013 23:00,23,112,25,1003,cv,1.78,0,0
01/07/2013 00:00,23,155,25,1002,cv,2.67,0,0
01/07/2013 01:00,22,144,25,1001,cv,3.56,0,0
01/07/2013 02:00,22,141,24,1000,SE,3.13,0,0
01/07/2013 03:00,22,156,24,1000,cv,0.89,0,1
01/07/2013 04:00,22,147,24,1000,NE,0.89,0,0
01/07/2013 05:00,22,154,24,1000,cv,0.45,0,0
01/07/2013 06:00,22,153,24,1000,cv,1.34,0,0
01/07/2013 07:00,22,152,25,1001,SE,1.79,0,0
01/07/2013 08:00,22,144,25,1001,cv,0.89,0,0
01/07/2013 09:00,22,147,25,1001,SE,3.13,0,0
01/07/2013 10:00,22,143,25,1000,SE,4.92,0,0
01/07/2013 11:00,23,150,26,1000,cv,0.89,0,0
01/07/2013 12:00,23,160,26,1000,NE,0.89,0,0
01/07/2013 13:00,23,172,26,999,NW,1.79,0,0
01/07/2013 14:00,23,183,26,998,SE,1.79,0,0
01/07/2013 15:00,23,195,26,998,SE,4.92,0,0
01/07/2013 16:00,23,191,26,998,NE,1.79,0,0
01/07/2013 17:00,23,193,25,997,NE,3.58,0,0
01/07/2013 18:00,22,199,25,997,SE,3.13,0,0
01/07/2013 19:00,22,156,25,997,NE,3.13,0,0
01/07/2013 20:00,22,104,24,996,SE,1.79,0,1
01/07/2013 21:00,22,95,24,996,SE,3.58,0,2
01/07/2013 22:00,22,69,24,996,SE,5.37,0,3
01/07/2013 23:00,23,50,24,995,NE,3.13,0,4
02/07/2013 00:00,21,41,23,994,NW,4.92,0,5
02/07/2013 01:00,20,32,21,995,NW,10.73,0,6
02/07/2013 02:00,19,19,21,995,NW,16.54,0,7
02/07/2013 03:00,19,18,21,994,NW,19.67,0,0
02/07/2013 04:00,19,14,21,994,NW,23.69,0,0
02/07/2013 05:00,18,11,20,994,NW,25.48,0,0
02/07/2013 06:00,19,13,22,994,NW,28.61,0,0
02/07/2013 07:00,19,18,24,995,NW,32.63,0,0
02/07/2013 08:00,19,15,27,996,NW,34.42,0,0
02/07/2013 09:00,19,15,28,996,NW,37.55,0,0
02/07/2013 10:00,17,16,29,996,NW,43.36,0,0
02/07/2013 11:00,17,11,31,996,NW,48.28,0,0
02/07/2013 12:00,15,13,32,996,NW,55.43,0,0
02/07/2013 13:00,15,15,34,996,NW,62.58,0,0
02/07/2013 14:00,15,9,34,995,NW,69.73,0,0
02/07/2013 15:00,15,13,35,995,NW,75.54,0,0
02/07/2013 16:00,15,14,36,994,NW,81.35,0,0
02/07/2013 17:00,14,13,35,994,NW,88.5,0,0
02/07/2013 18:00,14,18,35,994,SE,5.81,0,0
02/07/2013 19:00,16,19,34,994,SE,9.83,0,0
02/07/2013 20:00,17,24,33,994,SE,15.64,0,0
02/07/2013 21:00,18,27,32,995,SE,21.45,0,0
02/07/2013 22:00,18,23,31,995,SE,27.26,0,0
02/07/2013 23:00,18,25,30,995,SE,32.18,0,0
03/07/2013 00:00,19,24,29,995,SE,35.31,0,0
03/07/2013 01:00,18,31,29,995,NW,1.79,0,0
03/07/2013 02:00,20,30,25,995,cv,0.89,0,0
03/07/2013 03:00,20,29,23,995,NE,1.79,0,0
03/07/2013 04:00,20,37,22,995,NE,2.68,0,0
03/07/2013 05:00,20,43,22,996,NE,3.57,0,0
03/07/2013 06:00,21,50,24,996,NW,1.79,0,0
03/07/2013 07:00,21,56,27,996,NW,3.58,0,0
03/07/2013 08:00,21,44,29,997,NE,1.79,0,0
03/07/2013 09:00,19,31,31,997,NW,4.02,0,0
03/07/2013 10:00,18,30,32,996,NE,4.02,0,0
03/07/2013 11:00,19,14,33,996,NE,8.04,0,0
03/07/2013 12:00,16,16,35,995,NW,5.81,0,0
03/07/2013 13:00,16,25,36,995,NW,8.94,0,0
03/07/2013 14:00,14,26,36,995,NW,13.86,0,0
03/07/2013 15:00,15,24,36,994,NW,17.88,0,0
03/07/2013 16:00,17,23,35,994,NW,21.9,0,0
03/07/2013 17:00,14,14,35,994,NW,25.92,0,0
03/07/2013 18:00,15,17,35,994,NW,29.94,0,0
03/07/2013 19:00,17,20,33,994,NW,31.73,0,0
03/07/2013 20:00,20,31,29,994,cv,0.89,0,0
03/07/2013 21:00,20,30,28,995,NW,1.79,0,0
03/07/2013 22:00,20,47,31,995,NW,4.92,0,0
03/07/2013 23:00,21,51,27,995,cv,0.89,0,0
04/07/2013 00:00,19,45,29,995,NW,3.13,0,0
04/07/2013 01:00,19,69,27,995,NE,1.79,0,0
04/07/2013 02:00,18,49,25,994,NW,0.89,0,0
04/07/2013 03:00,19,27,23,994,NW,4.02,0,0
04/07/2013 04:00,20,27,24,994,NW,5.81,0,0
04/07/2013 05:00,20,35,23,994,NW,8.94,0,0
04/07/2013 06:00,20,33,23,994,NW,12.07,0,0
04/07/2013 07:00,19,19,26,994,NW,15.2,0,0
04/07/2013 08:00,19,24,29,994,NW,19.22,0,0
04/07/2013 09:00,19,21,29,994,NW,25.03,0,0
04/07/2013 10:00,17,18,31,994,NE,4.02,0,0
04/07/2013 11:00,20,19,33,994,NE,7.15,0,0
04/07/2013 12:00,18,26,34,994,NW,3.13,0,0
04/07/2013 13:00,18,17,36,993,cv,1.79,0,0
04/07/2013 14:00,16,14,36,992,NE,1.79,0,0
04/07/2013 15:00,15,13,36,991,NE,3.58,0,0
04/07/2013 16:00,14,17,36,991,NW,1.79,0,0
04/07/2013 17:00,14,25,31,994,NW,13.86,0,1
04/07/2013 18:00,19,45,25,995,NW,17.88,0,2
04/07/2013 19:00,20,29,25,993,NE,4.02,0,0
04/07/2013 20:00,19,30,24,995,NW,3.13,0,0
04/07/2013 21:00,19,24,24,996,NW,7.15,0,0
04/07/2013 22:00,18,28,24,996,NE,1.79,0,0
04/07/2013 23:00,18,38,23,997,cv,0.45,0,0
05/07/2013 00:00,18,32,23,997,NW,1.79,0,0
05/07/2013 01:00,18,25,22,996,NW,4.92,0,0
05/07/2013 02:00,18,18,23,996,NW,8.94,0,0
05/07/2013 03:00,18,21,21,996,NW,12.07,0,0
05/07/2013 04:00,18,24,21,996,NW,16.09,0,0
05/07/2013 05:00,18,19,22,997,NW,20.11,0,0
05/07/2013 06:00,18,25,24,997,NW,21.9,0,0
05/07/2013 07:00,19,26,26,998,NW,23.69,0,0
05/07/2013 08:00,19,23,28,998,NW,27.71,0,0
05/07/2013 09:00,20,24,30,999,NW,30.84,0,0
05/07/2013 10:00,19,25,32,999,NW,33.97,0,0
05/07/2013 11:00,14,17,32,998,NE,4.02,0,0
05/07/2013 12:00,16,9,34,998,cv,1.79,0,0
05/07/2013 13:00,14,12,35,998,NW,3.13,0,0
05/07/2013 14:00,15,14,35,997,NE,3.13,0,0
05/07/2013 15:00,16,22,35,997,SE,3.13,0,0
05/07/2013 16:00,15,20,35,997,SE,6.26,0,0
05/07/2013 17:00,15,19,35,997,SE,8.05,0,0
05/07/2013 18:00,16,24,34,997,SE,11.18,0,0
05/07/2013 19:00,16,24,32,998,SE,15.2,0,0
05/07/2013 20:00,16,25,30,998,SE,16.99,0,0
05/07/2013 21:00,16,30,29,999,SE,18.78,0,0
05/07/2013 22:00,16,35,30,1000,SE,21.91,0,0
05/07/2013 23:00,16,35,30,1000,SE,25.04,0,0
06/07/2013 00:00,17,39,30,1000,SE,28.17,0,0
06/07/2013 01:00,20,38,26,1000,SE,31.3,0,0
06/07/2013 02:00,20,32,25,1000,SE,33.09,0,0
06/07/2013 03:00,20,37,24,1000,SE,34.88,0,0
06/07/2013 04:00,20,60,24,1000,cv,0.89,0,0
06/07/2013 05:00,21,66,24,1001,SE,1.79,0,0
06/07/2013 06:00,21,74,25,1001,SE,3.58,0,0
06/07/2013 07:00,22,93,26,1002,SE,5.37,0,0
06/07/2013 08:00,22,117,28,1002,cv,0.89,0,0
06/07/2013 09:00,22,119,29,1002,SE,1.79,0,0
06/07/2013 10:00,22,112,31,1002,cv,1.79,0,0
06/07/2013 11:00,21,57,32,1001,SE,3.13,0,0
06/07/2013 12:00,16,48,34,1001,SE,8.94,0,0
06/07/2013 13:00,17,44,35,1000,SE,13.86,0,0
06/07/2013 14:00,16,42,35,1000,SE,18.78,0,0
06/07/2013 15:00,17,43,34,999,SE,23.7,0,0
06/07/2013 16:00,18,45,35,999,SE,28.62,0,0
06/07/2013 17:00,18,45,34,998,SE,33.54,0,0
06/07/2013 18:00,19,64,33,999,SE,37.56,0,0
06/07/2013 19:00,19,60,33,999,SE,41.58,0,0
06/07/2013 20:00,19,65,31,1000,SE,46.5,0,0
06/07/2013 21:00,19,64,30,1001,SE,51.42,0,0
06/07/2013 22:00,19,77,29,1001,SE,55.44,0,0
06/07/2013 23:00,18,26,24,1002,NW,4.92,0,1
07/07/2013 00:00,19,35,24,1002,SE,4.92,0,2
07/07/2013 01:00,20,37,22,1001,NW,5.81,0,3
07/07/2013 02:00,21,47,23,1002,NW,8.94,0,0
07/07/2013 03:00,21,42,23,1000,cv,0.89,0,0
07/07/2013 04:00,20,38,22,1000,NE,1.79,0,0
07/07/2013 05:00,20,49,22,1000,cv,0.89,0,0
07/07/2013 06:00,21,60,23,1000,SE,0.89,0,0
07/07/2013 07:00,21,51,24,1001,cv,0.45,0,0
07/07/2013 08:00,22,53,26,1002,NW,3.13,0,0
07/07/2013 09:00,22,56,26,1002,NE,1.79,0,0
07/07/2013 10:00,23,66,28,1001,cv,0.89,0,0
07/07/2013 11:00,23,72,29,1001,SE,3.13,0,0
07/07/2013 12:00,22,66,29,1001,SE,7.15,0,0
07/07/2013 13:00,21,65,30,1000,SE,10.28,0,0
07/07/2013 14:00,23,75,31,1000,SE,13.41,0,0
07/07/2013 15:00,23,97,32,998,SE,17.43,0,0
07/07/2013 16:00,23,100,32,998,SE,21.45,0,0
07/07/2013 17:00,23,120,32,998,SE,25.47,0,0
07/07/2013 18:00,24,129,31,998,SE,29.49,0,0
07/07/2013 19:00,24,130,31,998,SE,31.28,0,0
07/07/2013 20:00,25,142,30,999,SE,32.17,0,0
07/07/2013 21:00,25,147,29,999,SE,33.06,0,0
07/07/2013 22:00,25,164,29,999,SE,34.85,0,0
07/07/2013 23:00,25,195,29,999,SE,37.98,0,1
08/07/2013 00:00,22,216,24,1001,NW,5.81,0,2
08/07/2013 01:00,22,70,24,1001,SE,1.79,0,3
08/07/2013 02:00,22,79,23,1001,cv,0.89,0,4
08/07/2013 03:00,22,64,23,1001,cv,1.78,0,5
08/07/2013 04:00,22,61,23,1001,SE,1.79,0,6
08/07/2013 05:00,22,56,23,1002,cv,0.89,0,7
08/07/2013 06:00,22,69,23,1001,cv,1.78,0,0
08/07/2013 07:00,23,71,24,1002,SE,1.79,0,0
08/07/2013 08:00,23,73,24,1003,cv,0.89,0,0
08/07/2013 09:00,23,79,25,1003,NE,1.79,0,1
08/07/2013 10:00,23,80,25,1003,NW,1.79,0,0
08/07/2013 11:00,23,79,25,1003,SE,1.79,0,0
08/07/2013 12:00,23,80,26,1003,cv,0.89,0,0
08/07/2013 13:00,23,80,27,1002,cv,1.78,0,0
08/07/2013 14:00,23,85,27,1002,SE,1.79,0,1
08/07/2013 15:00,23,86,27,1002,SE,4.92,0,0
08/07/2013 16:00,23,80,27,1001,SE,8.05,0,0
08/07/2013 17:00,23,91,27,1001,SE,9.84,0,0
08/07/2013 18:00,23,104,27,1001,SE,12.97,0,0
08/07/2013 19:00,23,111,26,1001,SE,16.1,0,0
08/07/2013 20:00,23,129,26,1002,cv,0.89,0,0
08/07/2013 21:00,23,133,25,1003,SE,0.89,0,1
08/07/2013 22:00,23,140,25,1003,cv,0.89,0,2
08/07/2013 23:00,24,141,25,1003,SE,0.89,0,0
09/07/2013 00:00,24,150,25,1003,NW,1.79,0,0
09/07/2013 01:00,24,152,25,1003,cv,0.89,0,1
09/07/2013 02:00,24,164,25,1002,NE,1.79,0,0
09/07/2013 03:00,24,160,25,1002,NE,3.58,0,0
09/07/2013 04:00,24,143,25,1002,NW,0.89,0,1
09/07/2013 05:00,23,139,25,1003,NW,2.68,0,2
09/07/2013 06:00,23,135,24,1003,cv,0.89,0,3
09/07/2013 07:00,24,140,25,1003,cv,1.34,0,4
09/07/2013 08:00,23,145,25,1003,NE,3.13,0,0
09/07/2013 09:00,23,124,25,1002,NE,6.26,0,0
09/07/2013 10:00,23,57,26,1002,NW,3.13,0,0
09/07/2013 11:00,23,59,26,1003,NW,6.26,0,0
09/07/2013 12:00,23,63,25,1003,NE,1.79,0,1
09/07/2013 13:00,22,59,24,1004,NE,2.68,0,2
09/07/2013 14:00,23,50,24,1003,NW,1.79,0,3
09/07/2013 15:00,21,46,23,1003,NE,1.79,0,4
09/07/2013 16:00,22,35,23,1003,cv,0.89,0,5
09/07/2013 17:00,22,34,24,1003,cv,1.78,0,6
09/07/2013 18:00,22,32,24,1003,NE,0.89,0,7
09/07/2013 19:00,22,32,24,1003,cv,0.89,0,8
09/07/2013 20:00,22,40,23,1003,cv,1.78,0,0
09/07/2013 21:00,22,46,23,1004,cv,2.67,0,0
09/07/2013 22:00,22,55,23,1004,cv,3.56,0,0
09/07/2013 23:00,22,50,23,1004,NW,1.79,0,0
10/07/2013 00:00,22,39,23,1004,cv,0.89,0,0
10/07/2013 01:00,22,46,23,1003,cv,1.34,0,0
10/07/2013 02:00,22,46,23,1003,NW,1.79,0,0
10/07/2013 03:00,21,51,23,1003,NW,4.92,0,0
10/07/2013 04:00,21,49,22,1003,NW,6.71,0,0
10/07/2013 05:00,21,41,22,1004,NW,9.84,0,1
10/07/2013 06:00,21,34,22,1004,NW,11.63,0,2
10/07/2013 07:00,21,30,23,1005,NW,14.76,0,0
10/07/2013 08:00,21,36,24,1005,NW,17.89,0,0
10/07/2013 09:00,21,34,24,1005,NW,21.02,0,1
10/07/2013 10:00,21,34,25,1005,cv,0.89,0,2
10/07/2013 11:00,21,37,25,1005,NW,1.79,0,3
10/07/2013 12:00,21,38,25,1005,NW,4.92,0,4
10/07/2013 13:00,22,41,25,1005,NW,8.05,0,5
10/07/2013 14:00,21,44,25,1005,NW,11.18,0,6
10/07/2013 15:00,21,28,24,1006,NW,15.2,0,7
10/07/2013 16:00,21,30,24,1005,NW,20.12,0,8
10/07/2013 17:00,22,28,24,1005,NW,24.14,0,0
10/07/2013 18:00,21,28,24,1005,NW,28.16,0,0
10/07/2013 19:00,21,25,24,1005,NW,32.18,0,0
10/07/2013 20:00,21,35,25,1005,NW,33.97,0,0
10/07/2013 21:00,21,41,24,1006,NW,37.99,0,0
10/07/2013 22:00,21,36,24,1006,NW,39.78,0,0
10/07/2013 23:00,21,40,24,1006,NW,41.57,0,0
11/07/2013 00:00,21,32,23,1005,NW,43.36,0,0
11/07/2013 01:00,21,36,23,1005,NW,45.15,0,0
11/07/2013 02:00,20,32,23,1005,NW,46.94,0,0
11/07/2013 03:00,21,33,23,1005,NW,48.73,0,0
11/07/2013 04:00,21,31,22,1005,NW,50.52,0,0
11/07/2013 05:00,21,30,22,1006,NW,51.41,0,0
11/07/2013 06:00,21,33,23,1006,NW,52.3,0,0
11/07/2013 07:00,21,34,23,1006,NW,55.43,0,0
11/07/2013 08:00,21,34,24,1006,NW,57.22,0,0
11/07/2013 09:00,21,29,25,1006,NW,60.35,0,0
11/07/2013 10:00,21,46,26,1006,NW,62.14,0,0
11/07/2013 11:00,21,36,27,1006,NW,63.93,0,0
11/07/2013 12:00,21,43,26,1006,cv,1.79,0,0
11/07/2013 13:00,20,41,28,1006,NW,1.79,0,0
11/07/2013 14:00,19,44,27,1006,cv,1.79,0,0
11/07/2013 15:00,19,45,27,1006,NW,3.13,0,0
11/07/2013 16:00,19,42,28,1005,cv,1.79,0,0
11/07/2013 17:00,19,38,28,1004,cv,3.58,0,0
11/07/2013 18:00,19,42,28,1004,SE,1.79,0,0
11/07/2013 19:00,20,53,26,1005,cv,0.89,0,0
11/07/2013 20:00,20,46,25,1005,SE,1.79,0,0
11/07/2013 21:00,20,50,26,1006,SE,4.92,0,0
11/07/2013 22:00,19,53,25,1006,SE,8.05,0,0
11/07/2013 23:00,19,57,25,1006,SE,11.18,0,0
12/07/2013 00:00,20,62,24,1006,SE,12.97,0,0
12/07/2013 01:00,20,65,22,1005,SE,13.86,0,0
12/07/2013 02:00,20,64,21,1006,NE,1.79,0,0
12/07/2013 03:00,20,74,21,1005,SE,0.89,0,0
12/07/2013 04:00,20,74,21,1006,NE,0.89,0,0
12/07/2013 05:00,20,71,21,1006,NW,0.89,0,0
12/07/2013 06:00,21,71,22,1006,NW,2.68,0,0
12/07/2013 07:00,22,71,23,1006,cv,0.89,0,0
12/07/2013 08:00,22,65,26,1006,NW,1.79,0,0
12/07/2013 09:00,22,71,27,1006,cv,1.79,0,0
12/07/2013 10:00,21,70,28,1006,NE,1.79,0,0
12/07/2013 11:00,20,58,29,1006,cv,1.79,0,0
12/07/2013 12:00,22,54,30,1005,cv,4.92,0,0
12/07/2013 13:00,22,52,31,1005,SE,1.79,0,0
12/07/2013 14:00,22,68,32,1004,cv,1.79,0,0
12/07/2013 15:00,23,67,32,1004,SE,3.13,0,0
12/07/2013 16:00,23,53,31,1004,SE,8.94,0,0
12/07/2013 17:00,22,44,31,1004,SE,13.86,0,0
12/07/2013 18:00,23,51,30,1004,SE,17.88,0,0
12/07/2013 19:00,23,50,29,1005,SE,22.8,0,0
12/07/2013 20:00,23,64,27,1005,SE,25.93,0,0
12/07/2013 21:00,23,115,27,1006,SE,27.72,0,0
12/07/2013 22:00,23,125,26,1006,SE,29.51,0,0
12/07/2013 23:00,23,128,26,1007,SE,31.3,0,0
13/07/2013 00:00,22,120,25,1006,SE,34.43,0,0
13/07/2013 01:00,22,120,25,1006,SE,37.56,0,0
13/07/2013 02:00,22,128,25,1006,SE,38.45,0,0
13/07/2013 03:00,22,123,24,1006,cv,0.89,0,0
13/07/2013 04:00,22,112,24,1006,SE,0.89,0,0
13/07/2013 05:00,22,121,24,1006,cv,0.89,0,0
13/07/2013 06:00,23,128,24,1007,SE,0.89,0,0
13/07/2013 07:00,23,136,25,1007,SE,2.68,0,0
13/07/2013 08:00,23,130,27,1007,cv,0.89,0,0
13/07/2013 09:00,23,135,27,1007,SE,1.79,0,0
13/07/2013 10:00,23,128,29,1007,cv,0.89,0,0
13/07/2013 11:00,22,108,29,1007,SE,3.13,0,0
13/07/2013 12:00,22,92,29,1007,SE,4.92,0,0
13/07/2013 13:00,22,96,30,1007,SE,6.71,0,0
13/07/2013 14:00,22,93,30,1006,SE,8.5,0,0
13/07/2013 15:00,22,80,31,1006,SE,10.29,0,0
13/07/2013 16:00,23,67,31,1006,SE,13.42,0,0
13/07/2013 17:00,22,59,31,1006,SE,16.55,0,0
13/07/2013 18:00,22,68,30,1006,SE,19.68,0,0
13/07/2013 19:00,22,98,29,1006,SE,22.81,0,0
13/07/2013 20:00,23,82,28,1006,SE,25.94,0,0
13/07/2013 21:00,22,116,27,1007,SE,29.96,0,0
13/07/2013 22:00,22,140,27,1007,SE,33.09,0,0
13/07/2013 23:00,21,131,26,1007,SE,36.22,0,0
14/07/2013 00:00,21,94,25,1007,SE,38.01,0,0
14/07/2013 01:00,21,94,25,1007,SE,41.14,0,0
14/07/2013 02:00,21,92,25,1007,SE,44.27,0,0
14/07/2013 03:00,21,101,24,1008,SE,47.4,0,0
14/07/2013 04:00,22,99,24,1008,SE,50.53,0,0
14/07/2013 05:00,22,113,24,1008,SE,52.32,0,0
14/07/2013 06:00,22,136,23,1009,SE,54.11,0,0
14/07/2013 07:00,21,162,24,1009,SE,55.9,0,0
14/07/2013 08:00,22,127,25,1009,SE,57.69,0,0
14/07/2013 09:00,22,93,26,1009,SE,59.48,0,0
14/07/2013 10:00,22,83,27,1009,SE,61.27,0,0
14/07/2013 11:00,22,71,28,1009,cv,0.89,0,0
14/07/2013 12:00,21,73,29,1008,SE,1.79,0,0
14/07/2013 13:00,21,80,29,1007,SE,3.58,0,0
14/07/2013 14:00,21,75,30,1007,cv,1.79,0,0
14/07/2013 15:00,22,67,30,1006,SE,1.79,0,0
14/07/2013 16:00,21,76,30,1006,SE,3.58,0,0
14/07/2013 17:00,20,68,29,1006,SE,6.71,0,0
14/07/2013 18:00,20,64,28,1005,SE,10.73,0,0
14/07/2013 19:00,21,85,28,1005,SE,14.75,0,0
14/07/2013 20:00,22,67,28,1006,cv,3.13,0,0
14/07/2013 21:00,21,59,27,1006,SE,3.13,0,0
14/07/2013 22:00,21,66,26,1006,SE,6.26,0,1
14/07/2013 23:00,22,71,24,1006,cv,0.89,0,2
15/07/2013 00:00,23,78,24,1005,NE,0.89,0,3
15/07/2013 01:00,23,70,24,1005,SE,1.79,0,4
15/07/2013 02:00,22,75,23,1003,SE,4.92,0,5
15/07/2013 03:00,22,77,23,1003,SE,8.05,0,6
15/07/2013 04:00,22,84,23,1002,cv,0.89,0,8
15/07/2013 05:00,22,68,23,1002,SE,1.79,0,9
15/07/2013 06:00,23,53,23,1001,SE,4.92,0,10
15/07/2013 07:00,23,96,24,1001,SE,9.84,0,11
15/07/2013 08:00,23,71,24,1001,SE,13.86,0,12
15/07/2013 09:00,23,48,24,1000,SE,17.88,0,13
15/07/2013 10:00,23,38,25,1000,SE,22.8,0,14
15/07/2013 11:00,24,53,25,999,SE,28.61,0,15
15/07/2013 12:00,24,66,25,998,SE,32.63,0,16
15/07/2013 13:00,24,65,25,998,SE,35.76,0,17
15/07/2013 14:00,24,71,25,997,SE,38.89,0,18
15/07/2013 15:00,24,59,26,997,SE,42.02,0,19
15/07/2013 16:00,24,53,25,997,SE,45.15,0,20
15/07/2013 17:00,23,50,25,996,NW,4.02,0,21
15/07/2013 18:00,22,45,25,995,NW,5.81,0,22
15/07/2013 19:00,23,59,24,995,cv,0.89,0,23
15/07/2013 20:00,23,58,24,996,SE,1.79,0,24
15/07/2013 21:00,23,70,24,996,SE,3.58,0,25
15/07/2013 22:00,23,61,24,996,SE,5.37,0,0
15/07/2013 23:00,23,54,25,996,SE,7.16,0,0
16/07/2013 00:00,23,56,24,996,cv,0.89,0,0
16/07/2013 01:00,23,60,24,996,cv,1.78,0,0
16/07/2013 02:00,22,64,23,995,NE,0.89,0,0
16/07/2013 03:00,23,66,24,996,NW,1.79,0,0
16/07/2013 04:00,23,57,23,996,NW,4.92,0,0
16/07/2013 05:00,20,33,22,996,NW,9.84,0,0
16/07/2013 06:00,19,16,22,997,NE,3.13,0,0
16/07/2013 07:00,19,15,25,998,NW,3.13,0,0
16/07/2013 08:00,18,11,27,999,NW,7.15,0,0
16/07/2013 09:00,17,12,28,999,NW,12.96,0,0
16/07/2013 10:00,17,12,29,999,NW,18.77,0,0
16/07/2013 11:00,14,9,30,1000,NW,24.58,0,0
16/07/2013 12:00,13,11,31,1000,NW,30.39,0,0
16/07/2013 13:00,12,11,32,1000,NW,36.2,0,0
16/07/2013 14:00,13,10,32,1000,NW,41.12,0,0
16/07/2013 15:00,14,8,33,1000,NW,44.25,0,0
16/07/2013 16:00,13,16,33,1000,SE,1.79,0,0
16/07/2013 17:00,14,16,32,1000,NE,1.79,0,0
16/07/2013 18:00,13,16,31,1001,SE,1.79,0,0
16/07/2013 19:00,16,18,29,1002,SE,3.58,0,0
16/07/2013 20:00,19,31,26,1002,SE,4.47,0,0
16/07/2013 21:00,16,34,27,1003,SE,6.26,0,0
16/07/2013 22:00,17,36,25,1004,cv,0.89,0,0
16/07/2013 23:00,16,39,26,1004,SE,1.79,0,0
17/07/2013 00:00,18,38,22,1004,cv,0.89,0,0
17/07/2013 01:00,18,32,22,1005,cv,1.78,0,0
17/07/2013 02:00,18,49,21,1005,cv,2.67,0,0
17/07/2013 03:00,18,59,21,1005,NE,0.89,0,0
17/07/2013 04:00,18,68,20,1006,cv,0.89,0,0
17/07/2013 05:00,18,50,19,1006,NW,1.79,0,0
17/07/2013 06:00,19,43,21,1006,NW,4.92,0,0
17/07/2013 07:00,18,42,23,1006,NE,1.79,0,0
17/07/2013 08:00,19,47,25,1006,cv,0.89,0,0
17/07/2013 09:00,20,52,28,1006,cv,1.78,0,0
17/07/2013 10:00,20,55,28,1006,SE,1.79,0,0
17/07/2013 11:00,20,60,29,1006,cv,0.89,0,0
17/07/2013 12:00,21,58,31,1006,cv,2.68,0,0
17/07/2013 13:00,18,57,32,1005,SE,4.92,0,0
17/07/2013 14:00,19,0,33,1005,SE,8.05,0,0
17/07/2013 15:00,15,35,32,1004,SE,12.07,0,0
17/07/2013 16:00,17,33,32,1003,SE,15.2,0,0
17/07/2013 17:00,16,34,32,1002,SE,18.33,0,0
17/07/2013 18:00,14,35,31,1003,SE,21.46,0,0
17/07/2013 19:00,19,33,29,1003,SE,25.48,0,0
17/07/2013 20:00,20,54,28,1004,SE,29.5,0,0
17/07/2013 21:00,18,79,28,1004,SE,32.63,0,0
17/07/2013 22:00,20,49,27,1005,SE,36.65,0,0
17/07/2013 23:00,21,53,26,1005,SE,40.67,0,0
18/07/2013 00:00,21,72,26,1005,SE,44.69,0,0
18/07/2013 01:00,21,100,25,1005,SE,46.48,0,0
18/07/2013 02:00,22,128,24,1005,SE,49.61,0,0
18/07/2013 03:00,22,135,24,1004,SE,51.4,0,0
18/07/2013 04:00,23,149,24,1005,SE,53.19,0,0
18/07/2013 05:00,22,157,24,1005,cv,0.89,0,0
18/07/2013 06:00,23,150,24,1005,cv,1.78,0,0
18/07/2013 07:00,22,145,25,1005,SE,3.13,0,0
18/07/2013 08:00,22,154,25,1005,SE,6.26,0,0
18/07/2013 09:00,23,163,25,1005,SE,8.05,0,1
18/07/2013 10:00,23,167,26,1005,SE,11.18,0,2
18/07/2013 11:00,22,169,26,1005,SE,15.2,0,0
18/07/2013 12:00,22,175,26,1005,SE,19.22,0,0
18/07/2013 13:00,22,161,26,1004,SE,23.24,0,0
18/07/2013 14:00,22,163,27,1004,SE,27.26,0,0
18/07/2013 15:00,22,173,27,1004,SE,31.28,0,0
